timestamp,accel,accelX,accelY,accelZ,gyro,gyroX,gyroY,gyroZ
972160.55195,3,0.074,1.144,9.533
972160.55316,3,0.055,1.140,9.548
972160.55438,3,0.031,1.135,9.557
972160.55560,3,0.000,1.132,9.552
972160.55682,3,-0.010,1.130,9.540
972160.55803,3,-0.010,1.132,9.545
972160.55925,3,-0.026,1.132,9.550
972160.56049,3,-0.045,1.120,9.538
972160.56173,3,-0.062,1.111,9.524
972160.56297,3,-0.062,1.104,9.512
972160.56420,3,-0.067,1.092,9.505
972160.56541,3,-0.077,1.082,9.514
972160.56663,3,-0.086,1.080,9.512
972160.56784,3,-0.110,1.077,9.495
972160.56906,3,-0.132,1.073,9.490
972160.57027,3,-0.134,1.061,9.495
972160.57149,3,-0.127,1.044,9.500
972160.57270,3,-0.129,1.034,9.502
972160.57392,3,-0.139,1.030,9.502
972160.57513,3,-0.144,1.025,9.505
972160.57635,3,-0.146,1.022,9.505,5,-9.713,-31.819,10.519
972160.57756,3,-0.146,1.020,9.495
972160.57878,3,-0.146,1.013,9.493
972160.58000,3,-0.146,1.003,9.497
972160.58121,3,-0.141,0.998,9.485
972160.58243,3,-0.148,1.001,9.473
972160.58364,3,-0.156,0.998,9.473
972160.58486,3,-0.158,0.991,9.466
972160.58607,3,-0.158,0.989,9.462,5,-9.938,-31.219,9.975
972160.58729,3,-0.146,0.989,9.462
972160.58850,3,-0.141,0.991,9.459
972160.58972,3,-0.146,0.994,9.445
972160.59093,3,-0.141,0.998,9.440
972160.59215,3,-0.141,0.998,9.447
972160.59336,3,-0.151,0.998,9.450
972160.59458,3,-0.156,1.001,9.454
972160.59579,3,-0.160,1.006,9.462,5,-9.825,-31.106,9.581
972160.59701,3,-0.165,1.018,9.469
972160.59822,3,-0.160,1.034,9.478
972160.59944,3,-0.160,1.049,9.495
972160.60065,3,-0.160,1.070,9.519
972160.60187,3,-0.160,1.085,9.543
972160.60309,3,-0.156,1.092,9.569
972160.60430,3,-0.153,1.104,9.593
972160.60552,3,-0.148,1.111,9.617
972160.60673,3,-0.151,1.130,9.641,5,-9.863,-30.863,9.225
972160.60795,3,-0.158,1.149,9.655
972160.60916,3,-0.148,1.161,9.670
972160.61038,3,-0.141,1.175,9.672
972160.61159,3,-0.144,1.190,9.660,4,-0.138,0.138,0.007
972160.61281,3,-0.160,1.197,9.653,4,-0.137,0.129,0.014
972160.61402,3,-0.177,1.204,9.648,4,-0.134,0.123,0.012
972160.61524,3,-0.199,1.216,9.643,4,-0.136,0.119,0.004
972160.61645,3,-0.223,1.226,9.639,5,-9.731,-30.900,9.356
972160.61767,3,-0.232,1.250,9.629,4,-0.127,0.105,0.008
972160.61888,3,-0.242,1.266,9.619,4,-0.128,0.102,0.003
972160.62010,3,-0.246,1.262,9.607,4,-0.127,0.095,0.011
972160.62131,3,-0.249,1.262,9.586,4,-0.124,0.087,0.006
972160.62253,3,-0.266,1.257,9.569,4,-0.123,0.083,0.007
972160.62375,3,-0.283,1.259,9.555
972160.62496,3,-0.287,1.274,9.548,4,-0.120,0.070,0.006
972160.62618,3,-0.290,1.269,9.543,4,-0.123,0.067,0.009,5,-9.525,-30.994,9.394
972160.62739,3,-0.292,1.257,9.533,4,-0.123,0.061,0.009
972160.62861,3,-0.299,1.262,9.521,4,-0.124,0.055,0.006
972160.62982,3,-0.299,1.271,9.519,4,-0.122,0.050,0.010
972160.63104,3,-0.285,1.271,9.529,4,-0.122,0.040,0.009
972160.63225,3,-0.275,1.269,9.550,4,-0.124,0.036,0.006
972160.63347,3,-0.280,1.264,9.564,4,-0.123,0.025,0.011
972160.63468,3,-0.290,1.264,9.576
972160.63590,3,-0.287,1.264,9.588,4,-0.130,0.018,0.008,5,-9.544,-31.050,9.375
972160.63711,3,-0.275,1.269,9.591,4,-0.134,-0.001,0.012
972160.63833,3,-0.261,1.274,9.593,4,-0.133,-0.013,0.009
972160.63954,3,-0.249,1.276,9.600
972160.64076,3,-0.249,1.266,9.612,4,-0.134,-0.034,0.014
972160.64198,3,-0.251,1.269,9.622,4,-0.134,-0.045,0.007
972160.64319,3,-0.246,1.290,9.624,4,-0.138,-0.056,0.010
972160.64441,3,-0.239,1.307,9.627,4,-0.139,-0.065,0.008
972160.64562,3,-0.242,1.317,9.627
972160.64684,3,-0.246,1.324,9.631,4,-0.142,-0.075,0.006,5,-9.488,-31.088,9.450
972160.64805,3,-0.249,1.326,9.634,4,-0.144,-0.093,0.008
972160.64927,3,-0.244,1.321,9.643,4,-0.146,-0.101,0.003
972160.65048,3,-0.239,1.333,9.653,4,-0.146,-0.111,0.008
972160.65170,3,-0.239,1.353,9.660
972160.65291,3,-0.234,1.365,9.667,4,-0.145,-0.127,0.003
972160.65413,3,-0.223,1.379,9.670,4,-0.149,-0.133,0.003
972160.65534,3,-0.211,1.393,9.677,5,-9.469,-30.938,8.831
972160.65656,3,-0.208,1.408,9.686,4,-0.147,-0.142,0.001
972160.65777,3,-0.203,1.417,9.691,4,-0.145,-0.150,0.003
972160.65899,3,-0.196,1.420,9.691,4,-0.146,-0.154,-0.003
972160.66020,3,-0.194,1.422,9.684
972160.66142,3,-0.194,1.434,9.684,4,-0.143,-0.159,-0.002
972160.66264,3,-0.187,1.439,9.686,4,-0.138,-0.164,-0.005
972160.66385,3,-0.182,1.439,9.701,4,-0.139,-0.161,-0.005
972160.66507,3,-0.182,1.446,9.715
972160.66628,3,-0.177,1.453,9.720,4,-0.133,-0.165,-0.008,5,-9.244,-30.788,8.550
972160.66750,3,-0.175,1.437,9.718,4,-0.126,-0.164,-0.006
972160.66871,3,-0.179,1.420,9.710,4,-0.124,-0.163,-0.010
972160.66993,3,-0.177,1.413,9.706
972160.67114,3,-0.170,1.413,9.703,4,-0.117,-0.160,-0.008
972160.67236,3,-0.158,1.420,9.703,4,-0.114,-0.156,-0.015
972160.67357,3,-0.156,1.415,9.698
972160.67479,3,-0.163,1.408,9.689,4,-0.112,-0.155,-0.014
972160.67600,3,-0.170,1.408,9.689,4,-0.104,-0.148,-0.018,5,-9.225,-30.994,8.588
972160.67722,3,-0.172,1.400,9.698,4,-0.101,-0.147,-0.017
972160.67843,3,-0.184,1.386,9.701
972160.67965,3,-0.191,1.374,9.703,4,-0.094,-0.140,-0.019
972160.68087,3,-0.191,1.367,9.706
972160.68208,3,-0.211,1.357,9.715,4,-0.090,-0.136,-0.019
