timestamp,accel,accelX,accelY,accelZ,gyro,gyroX,gyroY,gyroZ,magno,magnoX,magnoY,magnoZ
162487.14783,3,-0.133,-0.257,9.567,4,-0.077,0.025,-0.063,5,-7.706,-33.000,5.269
162487.16727,3,-0.106,-0.066,9.773,4,-0.135,0.002,0.033,5,-7.650,-32.813,5.194
162487.18672,3,0.111,0.085,9.826,5,-7.613,-32.850,5.231
162487.20616,3,0.278,0.242,9.906,4,-0.148,0.059,0.145,5,-7.481,-32.738,5.138
162487.22561,3,0.380,0.219,9.890,5,-7.388,-32.625,4.725
162487.24506,3,0.433,0.182,9.873,4,-0.047,0.052,0.154,5,-7.744,-32.588,4.406
162487.26450,3,0.521,0.126,9.767,4,0.004,-0.004,0.137,5,-7.650,-32.569,4.125
162487.28395,3,0.633,0.147,9.605,5,-7.725,-32.719,3.956
162487.30339,3,0.697,0.031,9.520,4,-0.047,-0.122,0.112,5,-7.763,-32.456,3.938
162487.32284,3,0.648,-0.036,9.743,5,-7.781,-32.400,4.013
162487.34228,3,0.723,-0.037,9.970,4,-0.118,-0.153,0.119,5,-7.650,-32.325,3.713
162487.36173,3,0.804,0.132,9.987,4,-0.069,-0.134,0.074,5,-7.650,-32.288,3.806
162487.38117,3,0.677,0.191,9.633,5,-7.800,-32.175,3.900
162487.40062,3,0.472,0.311,9.574,4,0.019,0.014,-0.069,5,-7.650,-32.381,3.769
162487.42007,3,0.255,0.486,9.586,5,-7.669,-32.494,3.750
162487.43951,3,0.102,0.532,9.661,4,-0.021,0.061,-0.063,5,-8.063,-32.288,3.919
162487.45896,3,0.191,0.577,9.694,4,-0.031,0.055,-0.002,5,-8.194,-32.756,4.013
162487.47840,3,0.395,0.546,9.606,4,-0.026,0.070,0.045,5,-8.138,-32.794,4.013
162487.49785,3,0.515,0.383,9.468,4,-0.023,0.101,0.067
162487.51729,3,0.563,0.189,9.432,4,-0.044,0.104,0.071,5,-8.175,-33.038,4.181
162487.53674,3,0.590,0.050,9.557,4,-0.077,0.073,0.056,5,-8.213,-33.075,4.331
162487.55618,3,0.608,-0.069,9.677,4,-0.088,0.040,0.039,5,-8.250,-33.206,4.369
162487.57563,3,0.500,-0.141,9.655,4,-0.050,0.003,0.033,5,-8.213,-33.000,4.481
162487.59508,3,0.377,-0.130,9.616,4,0.030,-0.029,0.044,5,-8.531,-33.056,4.538
162487.61452,3,0.153,-0.049,9.702,4,0.129,-0.067,0.044,5,-8.344,-33.019,4.631
162487.63397,3,0.002,0.114,9.543,4,0.241,-0.114,0.056,5,-8.138,-32.700,4.613
162487.65341,3,-0.083,0.358,9.058,4,0.259,-0.141,0.088,5,-8.325,-32.756,4.613
162487.67286,3,-0.314,0.893,8.657,4,0.082,-0.136,0.109,5,-8.381,-32.550,4.631
162487.69230,3,-0.319,1.610,8.693,4,-0.283,-0.130,0.157,5,-8.456,-32.569,4.425
162487.71175,3,0.090,1.947,9.557,4,-0.716,-0.065,0.201,5,-8.531,-32.550,4.313
162487.73119,3,0.438,1.967,10.869,4,-0.932,0.052,0.186,5,-8.831,-32.475,4.313
162487.75064,3,0.737,1.907,11.946,4,-0.779,0.113,0.208,5,-8.606,-32.325,4.219
162487.77008,3,1.195,1.874,11.966,4,-0.338,0.094,0.196,5,-8.644,-32.588,3.956
162487.78953,3,1.171,1.776,10.554,4,0.244,0.044,0.115,5,-8.850,-32.738,3.844
162487.80898,3,1.073,1.752,9.086,4,0.669,-0.007,0.047,5,-9.000,-32.794,3.731
162487.82842,3,1.227,1.821,8.229,4,0.875,-0.004,-0.044,5,-9.188,-32.700,3.619
162487.84787,3,1.111,1.748,7.964,4,0.848,0.082,-0.153,5,-9.169,-32.738,3.713
162487.86731,3,0.967,1.773,7.792,4,0.656,0.151,-0.210,5,-9.188,-32.681,3.844
162487.88676,3,0.673,2.064,8.209,4,0.394,0.238,-0.269,5,-9.300,-32.756,4.163
162487.90620,3,0.332,2.179,8.774,4,0.174,0.160,-0.280,5,-9.525,-32.663,4.369
162487.92565,3,0.231,2.207,9.454,4,0.089,0.055,-0.259,5,-9.375,-32.363,4.688
162487.94509,3,0.242,2.127,9.351,4,0.160,0.012,-0.268,5,-9.169,-32.119,4.800
162487.96454,3,0.029,2.142,8.899,4,0.299,0.110,-0.285,5,-8.925,-32.194,5.006
162487.98399,3,-0.268,2.185,8.574,5,-8.813,-32.456,5.269
162488.00343,3,-0.545,2.290,8.767,4,0.204,0.229,-0.273,5,-8.813,-32.400,5.438
162488.02288,3,-0.764,2.189,9.204,5,-8.813,-32.363,5.550
162488.04232,3,-0.996,2.063,9.833,4,-0.172,0.057,-0.114,5,-8.550,-32.269,5.494
162488.06177,3,-1.112,1.864,10.080,4,-0.228,-0.018,0.020,5,-8.288,-32.456,5.363
162488.08121,3,-0.872,1.612,10.231,5,-8.325,-32.419,5.569
162488.10066,3,-0.603,1.280,10.721,4,-0.023,0.248,0.186,5,-8.475,-32.644,5.644
162488.12010,3,-1.100,1.280,11.130,5,-8.494,-32.456,5.681
162488.13955,3,-1.284,1.038,11.504,4,-0.002,0.331,0.216,5,-8.531,-32.119,5.681
162488.15900,3,-1.010,0.918,11.171,4,-0.111,-0.175,0.534,5,-8.606,-32.250,5.606
162488.17844,3,-0.160,0.450,11.173,4,0.049,-0.181,0.597,5,-8.606,-32.194,5.569
162488.19789,3,0.100,0.215,11.166,4,0.431,0.015,0.548
162488.21733,3,0.091,-0.516,9.879,4,0.811,0.202,0.542,5,-8.831,-32.325,5.419
162488.23678,3,0.850,-1.108,8.875,4,0.955,0.407,0.221,5,-9.056,-32.363,5.494
162488.25622,3,0.802,-0.158,8.665,5,-9.356,-32.344,5.363
162488.27567,3,-0.136,-0.013,9.479,4,0.365,0.403,-0.272,5,-9.544,-32.250,5.400
162488.29511,3,-0.002,-1.506,10.226,4,-0.537,0.398,-0.445,5,-9.881,-32.325,5.419
162488.31456,3,-0.018,-2.219,10.631,4,-0.637,1.213,0.279,5,-10.144,-32.119,5.194
162488.33401,3,-0.246,-2.126,10.444,5,-10.200,-31.819,5.119
162488.35345,3,-0.357,-2.512,9.591,4,0.210,1.092,0.098,5,-10.500,-31.819,4.913
162488.37290,3,-0.585,-2.683,9.812,4,-0.139,0.510,-0.086,5,-10.631,-31.819,4.875
162488.39234,3,-0.448,-2.719,10.795,5,-11.025,-31.838,4.838
162488.41179,3,0.274,-3.163,10.645,4,-0.299,-0.452,-0.200,5,-11.231,-31.969,4.744
162488.43123,3,0.358,-3.089,9.761,4,0.106,-0.625,-0.462,5,-11.288,-31.988,4.331
162488.45068,3,-0.244,-3.080,8.768,5,-11.250,-31.781,4.013
162488.47012,3,-0.488,-2.672,8.184,4,0.153,-0.539,-0.507,5,-11.250,-32.025,4.013
162488.48957,3,-0.238,-1.709,8.349,4,-0.279,-0.299,-0.497,5,-11.231,-32.100,3.994
162488.50902,3,-0.273,-1.501,9.397,4,-0.610,-0.211,-0.556,5,-10.875,-32.400,3.900
162488.52846,3,-0.892,-1.484,10.417,5,-10.425,-32.175,3.619
162488.54791,3,-0.735,-1.476,10.861,4,-0.609,-0.309,-0.540,5,-9.806,-31.988,3.169
162488.56735,3,-0.317,-1.263,10.479,4,-0.113,-0.383,-0.091,5,-9.338,-32.025,3.019
162488.58680,3,-0.760,-0.625,9.988,4,-0.035,-0.145,0.059,5,-9.000,-32.213,2.944
162488.60624,3,-1.425,-0.148,10.485,5,-8.644,-32.588,2.813
162488.62569,3,-1.062,0.133,10.358,4,-0.093,0.017,0.179,5,-8.400,-32.719,2.644
162488.64513,3,-0.960,-0.603,10.060,4,-0.037,-0.139,0.240,5,-8.306,-33.019,2.569
162488.66458,3,-1.001,-0.990,9.457,4,0.179,-0.184,0.179,5,-8.194,-33.094,2.381
162488.68403,3,-1.050,-1.422,8.553,4,0.334,-0.070,0.142,5,-8.119,-33.488,2.606
162488.70347,3,-1.439,-1.678,8.725,4,-0.167,0.279,0.134,5,-8.063,-33.656,2.831
162488.72292,3,-1.543,-1.708,10.408,4,-0.526,0.695,0.332,5,-7.988,-33.806,2.569
162488.74236,3,-0.911,-1.731,11.155,4,-0.506,0.654,0.595,5,-7.950,-33.788,2.775
162488.76181,3,-0.442,-1.562,10.821,5,-8.006,-33.469,2.738
162488.78125,3,-0.396,-1.325,9.859,4,-0.159,0.542,0.772,5,-8.063,-33.431,2.925
162488.80070,3,-0.334,-1.160,9.341,4,0.086,0.518,0.868,5,-8.250,-33.338,2.738
162488.82014,3,-0.160,-0.881,9.283,4,0.062,0.515,0.855,5,-8.813,-33.169,2.794
162488.83959,3,0.270,-0.613,8.966,4,0.011,0.376,0.773,5,-9.394,-32.906,2.513
162488.85904,3,0.645,-0.537,8.578,4,0.173,-0.221,0.454,5,-9.919,-32.663,2.119
162488.87848,3,0.102,-0.913,8.806,4,0.019,-0.272,0.137,5,-10.556,-32.663,1.950
162488.89793,3,-0.494,-1.050,9.206,4,-0.282,-0.140,-0.109,5,-11.063,-32.419,1.781
162488.91737,3,-0.703,-1.009,9.960,4,-0.427,-0.088,-0.286,5,-11.419,-32.325,1.725
162488.93682,3,-0.922,-0.809,10.239
162488.95626,3,-1.263,-0.545,10.511,4,-0.266,-0.050,-0.310,5,-11.663,-32.325,1.369
162488.97571,3,-1.088,-0.423,10.176,5,-11.775,-32.306,1.219
162488.99515,3,-0.943,-0.521,9.694,4,-0.149,-0.012,-0.224,5,-11.513,-32.344,1.050
162489.01460,3,-1.021,-0.414,9.525,4,-0.025,-0.059,-0.129,5,-11.438,-32.456,0.900
162489.03405,3,-0.916,-0.466,9.591,4,-0.043,-0.136,-0.004,5,-11.381,-32.663,0.975
162489.05349,3,-0.864,-0.823,9.495,5,-11.100,-32.625,1.238
162489.07294,3,-0.997,-0.758,9.426,4,-0.044,-0.137,-0.038,5,-10.988,-32.644,1.106
162489.09238,3,-0.817,-0.542,9.597,4,-0.047,-0.159,-0.066,5,-10.969,-32.756,0.863
162489.11183,3,-0.683,-0.401,9.741,4,-0.028,-0.165,0.066,5,-11.025,-32.700,0.563
162489.13127,3,-0.569,-0.431,9.724,5,-11.025,-32.606,0.413
162489.15072,3,-0.532,-0.541,9.509,4,-0.047,-0.095,0.068,5,-11.100,-32.494,0.581
162489.17016,3,-0.594,-0.488,9.670,5,-11.213,-32.513,0.469
162489.18961,3,-0.539,-0.402,9.884,4,-0.099,-0.043,0.079,5,-11.044,-32.569,0.544
162489.20906,3,-0.430,-0.257,10.251,4,-0.120,-0.049,0.090,5,-11.194,-32.663,0.319
162489.22850,3,-0.328,-0.395,10.304,5,-11.044,-32.944,0.244
162489.24795,3,-0.245,-0.601,9.837,4,0.025,-0.055,-0.111,5,-10.931,-33.019,0.169
162489.26739,3,-0.267,-0.693,9.215,5,-10.838,-33.150,0.263
162489.28684,3,-0.071,-0.766,8.813,4,0.027,0.069,-0.149,5,-10.781,-33.113,0.319
162489.30628,3,0.395,-1.097,9.056,5,-10.519,-33.356,0.131
162489.32573,3,0.800,-1.305,8.385,4,-0.340,0.405,-0.148,5,-10.406,-33.413,0.169
162489.34517,3,0.989,-1.076,8.190,5,-10.369,-33.506,0.169
162489.36462,3,0.838,-0.996,8.206,4,-0.489,0.757,-0.402,5,-10.013,-33.281,0.094
162489.38407,3,0.823,-0.913,8.649,4,-0.865,0.846,-0.613,5,-10.069,-33.281,-0.075
162489.40351,3,1.565,-0.783,9.003,5,-10.031,-33.188,-0.413
162489.42296,3,2.659,-0.794,9.491,4,-0.518,0.126,-0.631,5,-9.731,-33.131,-0.694
162489.44240,3,2.459,-0.823,8.893,4,-0.139,-0.299,-0.690,5,-9.619,-33.338,-1.294
162489.46185,3,2.372,-0.065,8.475,4,-0.061,-0.376,-0.987,5,-9.394,-33.206,-1.481
162489.48129,3,2.523,0.420,8.463,5,-8.925,-33.094,-1.894
162489.50074,3,2.988,0.540,9.362,4,-0.277,-0.453,-1.142,5,-8.419,-32.756,-2.344
162489.52018,3,3.412,0.599,9.720,5,-8.063,-32.663,-2.569
162489.53963,3,3.945,0.209,9.473,4,-0.131,-0.667,-1.342,5,-7.688,-32.306,-3.019
162489.55908,3,3.756,0.230,9.343,4,0.046,-0.538,-2.135,5,-7.238,-32.588,-2.700
162489.57852,3,3.342,0.145,9.834,4,-0.139,-0.468,-2.498,5,-6.638,-32.813,-2.794
162489.59797,3,2.496,-0.038,10.663,5,-5.644,-33.319,-2.644
162489.61741,3,1.337,-0.360,11.451,4,-0.362,-0.495,-3.015
162489.63686,3,0.351,-0.899,11.769,4,-0.466,-0.660,-3.552,5,-4.688,-33.563,-2.588
162489.65630,3,-0.936,-0.986,11.621,4,-0.311,-1.058,-3.903,5,-3.263,-33.806,-2.644
162489.67575,3,-2.471,-0.646,11.992,4,-0.273,-1.183,-3.553,5,-1.444,-34.088,-2.869
162489.69519,3,-3.089,-0.214,13.139,4,-0.316,-1.181,-2.874,5,0.619,-34.331,-3.019
162489.71464,3,-3.190,-0.407,14.212,5,3.056,-34.763,-3.169
162489.73408,3,-3.165,-0.755,14.138,4,0.006,-1.230,-2.100,5,5.663,-34.444,-3.694
162489.75353,3,-3.278,-1.186,14.278,4,0.350,-1.115,-1.528,5,7.950,-33.975,-3.731
162489.77298,3,-3.430,-1.413,13.893,4,0.628,-0.953,-1.062,5,9.956,-33.244,-3.881
162489.79242,3,-3.190,-1.903,13.639,4,0.833,-1.017,-0.591,5,11.756,-32.794,-4.181
162489.81187,3,-3.115,-2.505,13.204,4,1.076,-0.616,-0.067,5,13.238,-32.438,-4.031
162489.83131,3,-3.482,-2.517,12.460,4,1.184,-0.207,0.127,5,14.081,-32.156,-3.975
162489.85076,3,-3.587,-2.466,12.269,5,14.625,-31.894,-3.994
162489.87020,3,-3.645,-2.059,10.921,4,1.175,0.306,0.436,5,14.925,-31.500,-3.694
162489.88965,3,-3.102,-2.067,10.198,4,1.192,0.927,1.091,5,15.075,-31.613,-3.113
162489.90909,3,-2.973,-2.059,9.447,4,1.170,1.100,1.256,5,15.056,-31.969,-2.663
162489.92854,3,-3.173,-1.614,9.081,5,14.756,-32.119,-2.175
162489.94799,3,-2.674,-1.376,9.329,4,1.051,0.982,1.543,5,14.606,-32.081,-1.594
162489.96743,3,-1.507,-1.506,9.573,4,1.020,0.748,1.696,5,13.931,-31.988,-1.050
162489.98688,3,-0.638,-1.629,9.258,4,1.047,0.752,1.672,5,13.238,-32.288,-0.113
162490.00632,3,-0.498,-1.367,8.917,5,12.506,-32.306,0.806
162490.02577,3,-0.510,-0.983,8.766,4,0.905,1.396,1.270,5,11.756,-32.400,1.725
162490.04521,3,0.285,-0.942,9.380,5,10.594,-32.438,2.850
162490.06466,3,1.543,-1.082,9.663,4,0.393,1.459,1.220,5,9.525,-32.569,3.713
162490.08410,3,2.468,-1.184,9.452,4,0.290,1.541,1.072,5,8.550,-32.831,4.594
162490.10355,3,2.511,-1.385,8.838,4,0.226,1.805,0.743,5,7.294,-33.169,5.344
162490.12300,3,2.004,-1.161,8.555,4,-0.013,2.038,0.479,5,6.225,-33.413,5.925
162490.14244,3,2.466,-1.523,9.198,4,-0.341,2.105,0.555,5,5.306,-33.469,6.394
162490.16189,3,3.123,-2.311,9.529,4,-0.397,1.888,0.668,5,4.238,-33.938,6.919
162490.18133,3,2.958,-2.505,9.280,4,-0.228,1.513,0.598,5,3.113,-34.200,7.294
162490.20078,3,2.599,-1.933,9.139,4,-0.180,1.073,0.594,5,2.400,-34.406,7.106
162490.22022,3,3.443,-2.727,10.385,5,1.575,-34.613,7.163
162490.23967,3,4.266,-2.829,10.736,4,-0.316,0.548,0.809,5,0.694,-34.613,7.144
162490.25911,3,4.063,-1.629,11.081,4,-0.749,-0.218,1.278,5,0.188,-34.313,6.694
162490.27856,3,3.572,-1.258,11.753,4,-0.675,0.053,1.298,5,-0.525,-34.425,6.600
162490.29801,3,2.900,-0.919,12.318
162490.31745,3,2.428,-0.285,12.373,4,-0.618,-0.185,1.065,5,-1.294,-34.669,6.244
162490.33690,3,2.355,-0.447,11.392,4,-0.510,-0.826,0.613,5,-1.988,-34.631,5.756
162490.35634,3,1.362,-1.535,10.132,5,-2.606,-34.744,5.381
162490.37579,3,-0.857,-0.588,10.715,4,-0.282,0.082,0.116,5,-3.206,-34.406,5.231
162490.39523,3,-2.900,-0.279,8.251,4,-0.148,1.018,-0.179,5,-3.638,-34.294,4.838
162490.41468,3,-3.822,-0.329,8.117,4,-0.668,0.890,0.332,5,-3.769,-34.238,4.313
162490.43412,3,-3.449,-0.250,8.736,5,-4.256,-34.669,4.238
162490.45357,3,-2.991,-0.316,9.041,4,-0.769,0.141,0.621,5,-4.575,-34.613,3.994
162490.47302,3,-2.707,-0.499,9.434,5,-4.781,-34.594,3.694
162490.49246,3,-2.356,-0.643,9.471,4,-0.558,-0.260,0.712,5,-4.931,-34.613,3.413
162490.51191,3,-1.912,-0.445,10.007,4,-0.287,-0.573,0.931,5,-4.838,-34.519,3.225
162490.53135,3,-0.937,-0.545,10.037,4,0.302,-0.989,1.252,5,-5.344,-34.931,2.813
162490.55080,3,0.132,-1.116,9.556,5,-6.000,-34.875,2.794
162490.57024,3,0.317,-0.886,9.450,4,0.664,-0.623,0.759,5,-6.488,-34.819,3.094
162490.58969,3,-0.109,-0.503,8.754,5,-6.844,-34.538,3.413
162490.60913,3,-0.328,-0.448,8.943,4,0.491,-0.344,0.558,5,-7.219,-34.425,3.638
162490.62858,3,-0.148,-0.370,9.762,4,0.023,0.153,0.602,5,-7.706,-34.256,3.919
162490.64803,3,0.163,-0.120,10.225,4,-0.335,0.456,0.560,5,-8.213,-33.900,4.069
162490.66747,3,0.242,-0.250,9.852,4,-0.321,0.289,0.372,5,-8.888,-33.731,4.238
162490.68692,3,-0.062,-0.323,9.246,4,-0.094,0.030,0.201,5,-9.188,-33.619,4.688
162490.70636,3,-0.661,-0.196,8.785,4,-0.028,0.117,0.134,5,-9.356,-33.581,4.575
162490.72581,3,-1.238,0.029,8.941,4,-0.147,0.210,0.193,5,-9.694,-33.638,4.238
162490.74525,3,-1.624,0.231,9.053,4,-0.179,0.221,0.233,5,-10.181,-33.713,3.881
162490.76470,3,-1.493,0.175,9.184,5,-10.463,-33.638,3.488
162490.78414,3,-1.238,-0.039,9.184,4,-0.006,-0.092,0.347,5,-10.575,-33.525,3.525
162490.80359,3,-1.280,0.132,9.240,5,-10.519,-33.694,3.675
162490.82304,3,-1.493,0.497,8.937,4,0.273,-0.236,0.231,5,-10.763,-33.694,3.806
162490.84248,3,-1.775,0.755,8.550,4,0.248,-0.062,0.082,5,-10.688,-33.581,3.600
162490.86193,3,-1.801,0.827,8.650,5,-10.819,-33.469,3.675
162490.88137,3,-0.907,0.110,9.502,4,0.082,0.155,-0.074,5,-11.006,-33.506,3.844
162490.90082,3,0.246,-1.008,10.350,4,-0.278,-0.307,-0.182,5,-10.931,-33.394,4.125
162490.92026,3,0.278,-1.399,10.406,4,-0.266,-0.465,-0.320,5,-11.194,-33.488,4.331
162490.93971,3,-0.615,-0.915,10.174,4,-0.201,-0.169,-0.441,5,-11.250,-33.413,4.256
162490.95915,3,-1.312,-0.491,9.768,4,-0.226,0.214,-0.389,5,-11.325,-33.450,4.200
162490.97860,3,-1.581,-0.292,9.569,4,-0.266,0.416,-0.235,5,-11.119,-33.300,3.825
162490.99805,3,-1.587,-0.425,9.428,5,-10.988,-33.300,3.825
162491.01749,3,-1.711,-0.755,9.180,4,-0.100,0.259,-0.038
162491.03694,3,-1.920,-0.887,9.148,5,-10.725,-33.375,3.544
162491.05638,3,-1.750,-0.825,9.305,4,0.150,-0.161,0.300,5,-10.613,-33.206,3.450
162491.07583,3,-0.979,-0.936,9.513,5,-10.463,-33.394,3.244
162491.09527,3,-0.375,-0.843,9.396,4,0.411,-0.421,0.613,5,-10.031,-33.488,3.225
162491.11472,3,-0.380,-0.451,9.424,5,-10.069,-33.600,3.094
162491.13416,3,-0.363,-0.283,9.386,4,0.344,-0.369,0.549,5,-10.163,-33.431,2.906
162491.15361,3,-0.384,-0.016,9.557,4,0.152,-0.294,0.470,5,-10.256,-33.356,3.131
162491.17305,3,-0.520,0.274,9.647,4,-0.047,-0.040,0.289,5,-10.669,-33.300,3.131
162491.19250,3,-0.542,0.249,9.633,4,-0.055,0.011,0.179,5,-10.969,-33.038,3.413
162491.21195,3,-0.618,0.043,9.594,5,-11.063,-32.981,3.694
162491.23139,3,-0.755,-0.162,9.514,4,-0.136,0.013,-0.080,5,-11.250,-32.700,3.863
162491.25084,3,-1.031,-0.172,9.454,5,-11.419,-32.438,3.638
162491.27028,3,-1.274,-0.110,9.586,4,-0.198,0.052,-0.167,5,-11.606,-32.325,3.694
162491.28973,3,-1.360,-0.138,9.951,4,-0.351,0.129,-0.073,5,-11.531,-32.456,3.806
162491.30917,3,-1.183,-0.092,10.266,5,-11.606,-32.625,3.713
162491.32862,3,-1.012,-0.014,10.214,4,-0.300,0.064,0.048,5,-11.475,-32.756,3.563
162491.34806,3,-0.925,0.090,10.016,4,-0.141,-0.034,0.171,5,-11.494,-32.775,3.488
162491.36751,3,-0.968,0.220,9.861,4,0.043,-0.206,0.269,5,-11.569,-32.831,3.300
162491.38696,3,-0.989,0.325,9.866,5,-11.531,-32.869,3.038
162491.40640,3,-0.912,0.486,9.903,4,-0.044,-0.099,0.203,5,-11.606,-33.000,2.963
162491.42585,3,-0.798,0.573,9.870,4,-0.081,0.042,0.158,5,-11.700,-32.869,2.963
162491.44529,3,-0.777,0.541,9.789,4,-0.076,0.135,0.077,5,-11.906,-32.663,2.738
162491.46474,3,-0.747,0.502,9.780,4,-0.067,0.117,-0.022,5,-11.963,-32.588,2.719
162491.48418,3,-0.541,0.442,9.955,4,-0.087,0.006,-0.132,5,-12.056,-32.344,2.663
162491.50363,3,-0.388,0.295,10.127,4,-0.107,-0.081,-0.226,5,-11.981,-32.400,2.475
162491.52307,3,-0.319,0.223,10.089,5,-11.775,-32.250,2.306
162491.54252,3,-0.437,0.371,10.024,4,-0.143,0.080,-0.286,5,-12.000,-32.494,2.156
162491.56197,3,-0.645,0.802,9.937,4,-0.143,0.227,-0.275,5,-12.094,-32.363,2.381
162491.58141,3,-0.772,1.201,9.855,4,-0.100,0.297,-0.248,5,-11.850,-32.494,1.819
162491.60086,3,-0.753,1.397,9.701,5,-11.775,-32.419,1.894
162491.62030,3,-0.668,1.549,9.616,4,-0.048,0.260,-0.206,5,-11.644,-32.250,1.650
162491.63975,3,-0.432,1.651,9.655,4,-0.019,0.157,-0.162,5,-11.381,-32.325,1.594
162491.65919,3,-0.261,1.750,9.639,4,0.033,-0.063,-0.121,5,-11.475,-32.344,1.706
162491.67864,3,-0.346,1.867,9.695,5,-11.269,-32.569,1.800
162491.69808,3,-0.407,2.026,9.918,4,0.058,-0.071,-0.098,5,-11.063,-32.438,1.913
162491.71753,3,-0.260,2.235,10.101,4,0.113,-0.151,-0.044,5,-10.688,-32.775,1.856
162491.73698,3,-0.118,2.261,9.924,4,0.248,-0.136,-0.045
162491.75642,3,-0.152,2.185,9.520,4,0.356,-0.094,-0.091,5,-10.481,-32.925,2.344
162491.77587,3,-0.319,2.338,9.312,5,-10.406,-33.094,2.363
162491.79531,3,-0.438,2.387,9.304,4,0.332,-0.141,-0.155,5,-10.294,-33.356,2.719
162491.81476,3,-0.401,2.101,9.380,4,0.194,-0.122,-0.301,5,-10.256,-33.300,2.869
162491.83420,3,-0.427,1.991,9.433,4,0.183,-0.141,-0.366,5,-9.975,-33.206,2.944
162491.85365,3,-0.475,2.022,9.499,4,0.225,-0.148,-0.364,5,-10.144,-33.113,2.794
162491.87309,3,-0.220,1.792,9.538,4,0.312,-0.188,-0.291,5,-9.956,-33.300,3.169
162491.89254,3,0.103,1.675,9.463,5,-9.975,-32.944,3.206
162491.91199,3,0.314,1.605,9.173,4,0.424,-0.294,-0.244,5,-9.788,-32.625,3.338
162491.93143,3,0.239,1.579,8.590,4,0.533,-0.375,-0.261,5,-9.506,-32.456,3.656
162491.95088,3,-0.140,1.721,8.208,4,0.440,-0.181,-0.436,5,-9.300,-32.588,3.863
162491.97032,3,-0.427,1.860,8.421,5,-8.963,-32.644,3.900
162491.98977,3,-0.375,1.766,8.774,4,0.223,-0.086,-0.486,5,-8.775,-32.681,4.294
162492.00921,3,-0.415,1.739,8.779,4,0.177,-0.125,-0.450,5,-8.400,-32.550,4.725
162492.02866,3,-0.594,1.650,8.432,4,0.303,-0.140,-0.417,5,-8.269,-32.138,4.725
162492.04810,3,-0.886,1.512,7.947,4,0.343,-0.109,-0.444,5,-8.250,-32.213,4.800
162492.06755,3,-1.020,1.428,7.941,5,-8.063,-32.231,4.950
162492.08699,3,-0.992,1.196,8.166,4,0.043,-0.192,-0.481,5,-7.894,-32.325,5.006
162492.10644,3,-1.044,0.897,8.586,4,-0.077,-0.241,-0.450,5,-7.650,-31.913,5.400
162492.12589,3,-0.995,0.456,8.815,4,-0.084,-0.294,-0.403,5,-7.669,-31.650,5.850
162492.14533,3,-0.833,0.339,9.191,4,-0.113,-0.403,-0.351,5,-7.313,-31.388,5.794
162492.16478,3,-0.837,0.515,9.566,5,-7.219,-31.519,5.756
162492.18422,3,-0.849,0.536,10.127,4,-0.221,-0.498,-0.295,5,-6.975,-31.538,5.925
162492.20367,3,-0.805,0.366,10.323,4,-0.343,-0.421,-0.226,5,-6.506,-31.800,6.056
162492.22311,3,-0.863,0.245,10.225,4,-0.420,-0.108,-0.146,5,-6.356,-32.119,5.888
162492.24256,3,-0.995,0.293,10.206,4,-0.399,0.516,0.187,5,-6.075,-32.381,5.831
162492.26200,3,-0.832,-0.072,10.535,4,-0.304,0.282,0.363,5,-6.019,-32.738,5.213
162492.28145,3,0.032,-1.037,11.014,4,-0.157,-0.279,0.442,5,-5.925,-33.263,4.800
162492.30090,3,0.863,-2.197,11.253,5,-6.150,-33.506,4.556
162492.32034,3,1.174,-2.994,11.670,4,-0.015,-0.650,0.448,5,-6.206,-33.769,4.631
162492.33979,3,0.882,-2.799,11.944,4,-0.070,-0.557,0.568,5,-6.338,-34.050,4.388
162492.35923,3,0.358,-2.209,12.498,4,-0.525,-0.473,1.074,5,-6.656,-33.881,4.350
162492.37868,3,0.438,-2.350,12.881,4,-0.506,-0.781,1.107,5,-7.163,-33.488,4.481
162492.39812,3,1.245,-3.083,12.909
162492.41757,3,1.755,-3.560,12.752,4,-0.282,-1.156,0.810,5,-7.594,-33.450,4.500
162492.43701,3,1.702,-3.514,12.634,4,-0.186,-0.733,0.706,5,-7.894,-33.375,4.725
162492.45646,3,1.443,-3.298,12.061,5,-8.400,-33.056,4.781
162492.47591,3,1.199,-2.993,11.247,4,-0.128,-0.201,0.582,5,-8.756,-33.000,4.706
162492.49535,3,0.738,-2.611,10.706,4,-0.180,0.288,0.184,5,-9.394,-32.813,4.631
162492.51480,3,0.384,-2.377,10.478,5,-9.806,-32.719,4.706
162492.53424,3,0.232,-2.260,10.236,4,-0.201,0.295,0.021,5,-10.125,-32.719,4.463
162492.55369,3,0.139,-2.042,9.864,4,0.017,0.214,-0.016,5,-10.238,-32.775,4.331
162492.57313,3,0.128,-1.799,9.491,4,0.140,0.245,0.016,5,-10.481,-32.625,4.181
162492.59258,3,0.111,-1.437,9.318,5,-10.894,-32.719,3.975
162492.61202,3,0.039,-0.923,9.464,4,0.138,0.343,-0.001,5,-10.781,-32.644,4.031
162492.63147,3,0.250,-0.863,9.612,4,0.038,0.443,-0.091,5,-10.969,-32.644,4.088
162492.65092,3,0.510,-1.079,9.716,4,-0.041,0.442,-0.182,5,-10.894,-32.438,3.975
162492.67036,3,0.715,-1.183,9.758,4,-0.034,0.349,-0.202,5,-10.950,-32.213,3.581
