timestamp,accel,accelX,accelY,accelZ,gyro,gyroX,gyroY,gyroZ,magno,magnoX,magnoY,magnoZ
162511.29922,3,0.061,0.218,10.061,4,-0.221,-0.044,0.026,5,-5.250,-30.319,7.706
162511.31867,3,0.100,0.230,9.682,4,-0.214,-0.025,0.061,5,-5.344,-30.413,7.275
162511.33811,3,0.179,0.232,9.481,4,-0.267,-0.009,0.126,5,-5.231,-30.469,6.994
162511.35756,3,0.328,0.154,9.787,4,-0.338,-0.004,0.144,5,-5.363,-30.675,6.394
162511.37700,3,0.175,-0.022,10.028,4,-0.361,0.019,0.091,5,-5.288,-30.619,6.131
162511.39645,3,0.142,-0.218,10.269,4,-0.324,0.063,0.058,5,-5.175,-30.919,6.075
162511.41589,3,0.212,-0.251,10.295,4,-0.233,0.069,0.065,5,-5.025,-30.994,6.150
162511.43534,3,0.354,-0.244,10.290,4,-0.116,0.035,0.078,5,-5.006,-30.863,6.413
162511.45479,3,0.382,-0.372,10.182,4,-0.011,-0.018,0.080,5,-5.044,-30.863,6.206
162511.47423,3,0.529,-0.529,10.180,4,0.095,-0.042,0.070,5,-5.025,-30.713,6.019
162511.49368,3,0.429,-0.296,10.038,4,0.193,-0.037,0.027,5,-5.063,-30.750,5.719
162511.51312,3,0.406,-0.232,9.834,4,0.200,-0.049,0.011,5,-4.781,-30.788,5.719
162511.53257,3,0.445,-0.319,9.592,4,0.207,-0.066,0.010,5,-4.744,-30.863,5.738
162511.55201,3,0.437,-0.453,9.270,4,0.226,-0.068,-0.013,5,-4.613,-30.806,5.513
162511.57146,3,0.291,-0.398,9.072,4,0.206,-0.020,-0.036,5,-4.444,-30.806,5.344
162511.59090,3,0.208,-0.344,9.175,4,0.104,0.024,-0.014,5,-4.688,-30.806,5.156
162511.61035,3,0.224,-0.331,9.439,4,-0.021,0.037,0.039,5,-4.594,-30.750,5.344
162511.62980,3,0.227,-0.386,9.603,4,-0.087,0.020,0.074,5,-4.725,-30.806,5.250
162511.64924,3,0.287,-0.303,9.588,4,-0.095,-0.010,0.103,5,-4.706,-30.806,5.569
162511.66869,3,0.449,-0.256,9.501,4,-0.098,-0.034,0.140,5,-5.044,-30.919,5.775
162511.68813,3,0.615,-0.218,9.292,4,-0.109,-0.023,0.149,5,-5.175,-31.031,5.925
162511.70758,3,0.710,-0.103,9.095,4,-0.135,0.017,0.124,5,-5.531,-30.750,5.981
162511.72702,3,0.596,-0.411,9.234,4,-0.203,0.037,0.086,5,-5.869,-30.563,5.906
162511.74647,3,0.462,-0.473,9.519,4,-0.279,0.076,0.057,5,-5.756,-30.863,5.981
162511.76591,3,0.512,-0.539,9.569,4,-0.317,0.026,0.063,5,-5.625,-30.919,6.019
162511.78536,3,0.683,-0.447,9.870,4,-0.307,-0.016,0.059,5,-5.513,-31.031,6.244
162511.80481,3,0.713,-0.313,10.012,4,-0.259,-0.007,0.002,5,-5.550,-30.919,5.925
162511.82425,3,0.518,-0.158,9.944,4,-0.247,0.013,-0.025,5,-5.344,-30.938,5.700
162511.84370,3,0.206,0.067,9.882,4,-0.234,0.041,-0.005,5,-5.306,-30.844,5.438
162511.86314,3,-0.012,0.111,9.873,4,-0.220,0.030,0.003
162511.88259,3,-0.014,-0.097,9.910,4,-0.230,-0.001,0.050,5,-5.381,-31.013,4.969
162511.90203,3,0.242,-0.313,9.945,4,-0.215,-0.042,0.141
162511.92148,3,0.475,-0.395,9.950,4,-0.154,-0.087,0.232,5,-5.494,-30.919,4.463
162511.94093,3,0.717,-0.319,9.816,4,-0.045,-0.113,0.283
162511.96037,3,0.803,-0.543,9.792,4,0.031,-0.100,0.291,5,-5.756,-30.938,4.425
162511.97982,3,0.677,-0.573,9.937,4,0.074,-0.169,0.243,5,-5.906,-30.975,4.425
162511.99926,3,0.813,-0.481,10.271,4,0.058,-0.297,0.230,5,-6.225,-30.919,4.238
162512.01871,3,1.028,-0.348,10.364,4,0.079,-0.400,0.230,5,-6.188,-30.619,4.200
162512.03815,3,0.867,-0.063,10.006,4,0.245,-0.396,0.185,5,-6.131,-30.825,4.050
162512.05760,3,0.557,0.423,9.597,4,0.522,-0.233,0.120,5,-6.000,-30.975,4.088
162512.07704,3,-0.375,0.291,9.118,4,0.802,-0.041,0.063,5,-6.169,-31.050,4.275
162512.09649,3,-1.002,0.669,8.804,4,0.918,0.098,0.060,5,-6.206,-30.769,4.481
162512.11594,3,-1.106,0.888,8.389,4,0.832,0.110,0.159,5,-5.981,-30.450,4.444
162512.13538,3,-0.709,1.250,8.229,4,0.561,0.063,0.276,5,-6.131,-30.656,4.763
162512.15483,3,-0.451,1.556,8.765,4,0.074,0.041,0.284,5,-6.206,-30.544,5.213
162512.17427,3,-0.244,2.104,10.272,4,-0.512,0.133,0.182,5,-6.413,-30.750,5.625
162512.19372,3,0.132,2.021,11.125,4,-0.689,0.274,0.147,5,-6.506,-30.469,6.131
162512.21316,3,0.409,1.654,11.291,4,-0.504,0.398,0.164,5,-6.938,-30.450,6.225
162512.23261,3,0.438,1.782,10.813,4,-0.196,0.384,0.124,5,-7.088,-30.431,6.244
162512.25206,3,0.509,1.945,10.101,4,0.164,0.403,0.045,5,-7.481,-30.563,6.263
162512.27150,3,0.791,1.758,9.187,4,0.489,0.474,-0.033,5,-7.744,-30.600,6.431
162512.29095,3,0.779,1.547,8.511,4,0.549,0.680,-0.130,5,-7.800,-30.225,6.263
162512.31039,3,0.239,1.706,8.195,4,0.310,0.848,-0.241,5,-7.763,-30.356,6.094
162512.32984,3,-0.256,1.584,8.076,4,0.021,0.912,-0.325,5,-7.838,-30.300,5.944
162512.34928,3,-0.491,1.596,8.256,4,-0.148,0.655,-0.288,5,-7.931,-30.450,5.944
162512.36873,3,-0.223,1.687,8.851,4,-0.205,0.348,-0.197,5,-7.950,-30.375,5.981
162512.38817,3,0.112,2.102,9.101,4,-0.113,-0.056,-0.073,5,-8.044,-30.394,6.150
162512.40762,3,0.500,2.602,9.863,4,0.120,-0.331,0.111,5,-7.988,-30.263,6.263
162512.42707,3,0.719,2.979,10.178,4,0.218,-0.503,0.172,5,-7.894,-30.281,6.094
162512.44651,3,0.575,2.723,9.804,4,0.351,-0.564,-0.029,5,-7.931,-30.356,6.319
162512.46596,3,-0.510,2.229,9.035,4,0.584,-0.349,-0.439,5,-8.006,-30.356,6.413
162512.48540,3,-1.833,2.150,8.663,4,0.747,-0.045,-0.702,5,-7.819,-30.563,6.338
162512.50485,3,-2.540,2.510,8.431,4,0.649,0.012,-0.679,5,-7.800,-30.506,6.600
162512.52429,3,-2.337,2.664,9.204,4,0.314,-0.154,-0.436,5,-7.575,-30.488,6.713
162512.54374,3,-1.930,2.708,10.295,4,-0.086,-0.181,-0.303,5,-7.181,-30.413,6.863
162512.56319,3,-2.642,2.110,11.431,4,-0.421,-0.020,-0.491,5,-6.938,-30.600,6.675
162512.58263,3,-3.330,1.477,12.235,4,-0.483,0.275,-0.741,5,-6.806,-30.675,6.825
162512.60208,3,-2.782,0.796,12.175,4,-0.214,0.529,-0.835,5,-6.581,-30.713,6.675
162512.62152,3,-1.801,0.310,12.211,4,-0.114,0.576,-0.919,5,-6.169,-30.638,6.469
162512.64097,3,-1.468,-1.058,13.972,4,-0.486,0.317,-0.981
162512.66041,3,-1.468,-2.339,14.993,4,-0.729,0.090,-0.798,5,-5.831,-30.506,6.450
162512.67986,3,-1.002,-3.000,15.181,4,-0.499,0.390,-0.460,5,-5.456,-30.656,5.981
162512.69930,3,-0.081,-3.278,13.748,4,0.233,0.429,0.096,5,-5.138,-30.788,5.981
162512.71875,3,0.907,-2.774,12.239,4,0.885,0.036,0.433,5,-4.950,-30.938,5.719
162512.73820,3,2.187,-3.020,11.006,4,1.330,-0.550,0.540,5,-4.763,-30.956,5.663
162512.75764,3,2.736,-3.768,10.236,4,1.624,-0.939,0.409,5,-4.500,-30.956,5.550
162512.77709,3,2.073,-4.158,9.169,4,1.582,-0.819,0.039,5,-4.294,-31.125,5.438
162512.79653,3,1.123,-3.887,7.720,4,1.467,-0.661,-0.324,5,-4.163,-31.031,5.700
162512.81598,3,0.381,-2.471,6.259,4,1.031,-0.363,-0.501,5,-4.256,-31.031,6.206
162512.83542,3,0.105,-0.778,5.899,4,0.221,-0.068,-0.387,5,-4.069,-30.750,6.769
162512.85487,3,-0.045,0.024,7.525,4,-0.596,0.176,-0.035,5,-3.956,-30.506,7.369
162512.87431,3,0.376,0.313,9.236,4,-1.017,0.189,0.232,5,-3.844,-30.394,7.856
162512.89376,3,1.062,0.327,10.042,4,-1.031,0.077,0.384,5,-3.806,-30.113,8.194
162512.91321,3,1.307,0.213,9.610,4,-0.787,0.111,0.395,5,-3.656,-30.131,8.438
162512.93265,3,0.886,-0.188,9.228,4,-0.434,0.224,0.247,5,-3.713,-30.094,8.625
162512.95210,3,0.393,-0.291,8.991,4,-0.035,0.256,0.101,5,-3.731,-30.019,8.681
162512.97154,3,0.065,-0.584,8.513,4,0.514,0.120,0.121,5,-3.731,-30.169,8.306
162512.99099,3,-0.062,-0.465,7.764,4,0.711,-0.157,0.100,5,-3.919,-30.563,8.100
162513.01043,3,-0.115,-0.645,7.522,4,0.366,-0.456,0.038,5,-4.144,-30.806,7.763
162513.02988,3,-0.103,-1.058,8.036,4,-0.193,-0.647,0.008,5,-4.181,-30.581,7.556
162513.04933,3,0.148,-1.167,8.910,4,-0.712,-0.702,0.022,5,-4.163,-30.750,7.294
162513.06877,3,0.309,-1.221,9.740,4,-0.869,-0.641,0.153,5,-4.294,-30.638,7.331
162513.08822,3,0.301,-1.242,10.388,4,-0.651,-0.354,0.346,5,-4.256,-30.694,7.313
162513.10766,3,0.382,-1.147,10.113,4,-0.349,-0.159,0.467,5,-4.350,-30.994,7.088
162513.12711,3,0.601,-1.010,10.036,4,-0.195,-0.139,0.572,5,-4.406,-30.994,7.088
162513.14655,3,0.814,-0.705,10.395,4,-0.111,-0.093,0.613,5,-4.631,-30.994,6.863
162513.16600,3,1.166,-0.548,10.253,4,0.137,-0.061,0.594,5,-4.519,-31.144,6.563
162513.18544,3,1.506,-0.396,9.395,4,0.525,0.008,0.582,5,-4.875,-31.388,6.431
162513.20489,3,1.639,-0.409,8.225,4,0.700,0.112,0.585,5,-4.988,-31.219,6.638
162513.22434,3,1.766,-0.619,7.824,4,0.386,0.113,0.610,5,-5.288,-31.331,6.844
162513.24378,3,1.809,-0.747,8.905,4,-0.265,-0.009,0.546,5,-5.531,-31.125,6.956
162513.26323,3,1.397,-0.795,10.954,4,-0.865,-0.146,0.331,5,-5.944,-31.125,7.088
162513.28267,3,1.114,-1.419,11.797,4,-0.979,-0.212,0.174,5,-6.375,-31.031,7.256
162513.30212,3,0.540,-1.158,10.795,4,-0.549,0.008,0.030
162513.32156,3,-0.246,-0.270,9.307,4,-0.091,0.190,-0.176,5,-6.806,-30.881,7.613
162513.34101,3,-1.068,0.081,8.900,4,0.072,0.209,-0.102
162513.36046,3,-1.355,-0.171,9.185,4,0.013,0.146,0.118,5,-6.656,-30.938,7.500
162513.37990,3,-0.776,-0.563,9.288,4,-0.050,-0.020,0.258,5,-6.975,-31.238,7.313
162513.39935,3,-0.208,-0.357,9.040,4,0.040,-0.201,0.229,5,-7.031,-31.294,6.975
162513.41879,3,0.297,-0.074,8.808,4,0.111,-0.215,0.298,5,-7.088,-31.575,6.769
162513.43824,3,0.773,0.194,8.571,4,-0.019,-0.152,0.422,5,-6.994,-31.463,6.638
162513.45768,3,1.102,-0.116,8.810,4,-0.282,-0.051,0.478,5,-6.994,-31.463,6.338
162513.47713,3,1.203,-0.618,9.597,4,-0.587,0.037,0.429,5,-6.956,-31.463,5.906
162513.49657,3,1.104,-0.577,10.769,4,-0.755,0.116,0.299,5,-7.181,-31.350,5.925
162513.51602,3,1.010,-0.393,11.600,4,-0.684,0.128,0.143,5,-7.575,-31.219,5.794
162513.53547,3,0.888,-0.269,11.655,4,-0.393,0.079,-0.025,5,-7.819,-31.031,5.700
162513.55491,3,0.372,-0.127,10.918,4,-0.026,0.054,-0.195,5,-7.950,-31.238,5.419
162513.57436,3,-0.183,-0.085,9.881,4,0.262,0.015,-0.296,5,-8.306,-31.125,5.213
162513.59380,3,-0.348,-0.090,9.396,4,0.362,-0.039,-0.277,5,-8.494,-31.331,5.006
162513.61325,3,-0.262,-0.191,9.232,4,0.323,-0.079,-0.191,5,-8.550,-31.444,4.913
162513.63269,3,-0.178,-0.332,9.123,4,0.235,-0.064,-0.100,5,-8.569,-31.519,4.988
162513.65214,3,-0.151,-0.436,9.118,4,0.142,0.004,-0.022,5,-8.550,-31.538,4.875
162513.67159,3,0.117,-0.448,9.283,4,0.043,0.076,0.051,5,-8.456,-31.538,5.025
162513.69103,3,0.445,-0.419,9.606,4,-0.060,0.104,0.118,5,-8.100,-31.481,4.913
162513.71048,3,0.522,-0.514,9.900,4,-0.113,0.096,0.150,5,-8.119,-31.144,4.931
162513.72992,3,0.618,-0.595,9.927,4,-0.079,0.061,0.159,5,-8.025,-31.163,4.931
162513.74937,3,0.801,-0.377,9.779,4,-0.003,0.029,0.152,5,-7.838,-31.050,5.156
162513.76881,3,0.896,-0.176,9.560,4,0.036,0.006,0.113,5,-7.781,-30.938,5.269
162513.78826,3,0.834,-0.071,9.561,4,0.011,0.001,0.053,5,-7.931,-31.069,5.250
162513.80770,3,0.691,-0.086,9.527,4,-0.041,0.014,-0.004,5,-8.044,-30.881,5.269
162513.82715,3,0.522,-0.081,9.663,4,-0.096,0.023,-0.048,5,-8.100,-30.656,5.231
162513.84660,3,0.475,-0.051,9.842,4,-0.118,0.041,-0.065,5,-8.400,-30.825,5.381
162513.86604,3,0.466,-0.062,9.896,4,-0.085,0.061,-0.076,5,-8.588,-31.031,5.419
162513.88549,3,0.368,-0.187,9.649,4,-0.021,0.075,-0.095,5,-8.288,-31.050,5.531
162513.90493,3,0.273,-0.335,9.367,4,0.021,0.069,-0.093,5,-8.363,-31.200,5.419
162513.92438,3,0.296,-0.354,9.335,4,-0.007,0.043,-0.055,5,-8.400,-31.238,5.231
162513.94382,3,0.325,-0.269,9.507,4,-0.077,0.007,-0.016,5,-8.231,-31.238,5.194
162513.96327,3,0.394,-0.340,9.591,4,-0.113,-0.022,-0.008,5,-8.119,-31.594,4.969
162513.98272,3,0.351,-0.360,9.623,4,-0.088,-0.024,-0.028,5,-7.950,-31.706,4.969
162514.00216,3,0.340,-0.244,9.562,4,-0.029,-0.005,-0.047,5,-7.725,-31.706,4.931
162514.02161,3,0.436,-0.196,9.367,4,0.036,0.004,-0.038,5,-7.594,-31.706,4.875
162514.04105,3,0.493,0.051,9.184,4,0.075,0.016,-0.033
162514.06050,3,0.542,0.334,9.280,4,0.041,0.028,-0.038,5,-7.594,-31.838,4.781
162514.07994,3,0.596,0.462,9.611,4,-0.052,0.038,-0.033,5,-7.650,-31.856,4.763
162514.09939,3,0.573,0.340,9.797,4,-0.122,0.047,-0.017,5,-7.369,-31.744,4.669
162514.11883,3,0.499,0.589,9.995,4,-0.153,0.062,-0.043,5,-7.181,-31.388,4.519
162514.13828,3,0.460,0.890,10.304,4,-0.213,0.040,-0.069,5,-7.200,-31.125,4.556
162514.15773,3,0.238,0.849,10.461,4,-0.249,-0.003,-0.099,5,-7.238,-31.369,4.500
162514.17717,3,-0.156,0.882,10.493,4,-0.223,-0.008,-0.149,5,-7.350,-31.313,4.425
162514.19662,3,-0.449,1.119,10.345,4,-0.150,0.045,-0.180,5,-7.313,-31.388,4.200
162514.21606,3,-0.469,1.360,10.111,4,-0.020,0.083,-0.107,5,-7.388,-31.275,3.994
162514.23551,3,-0.296,1.440,10.028,4,0.125,0.083,0.011,5,-7.444,-31.163,4.106
162514.25495,3,-0.153,1.299,9.683,4,0.270,0.045,0.113,5,-7.725,-31.406,4.313
162514.27440,3,-0.059,1.165,9.132,4,0.340,0.000,0.140,5,-8.025,-31.669,4.275
162514.29384,3,0.132,0.948,8.797,4,0.351,-0.049,0.125,5,-8.025,-31.631,4.106
162514.31329,3,0.320,0.991,8.407,4,0.347,-0.114,0.088,5,-7.950,-31.706,3.881
162514.33274,3,0.290,1.010,8.015,4,0.351,-0.122,0.037,5,-8.025,-31.819,3.938
162514.35218,3,0.196,1.150,7.789,4,0.263,-0.091,0.031,5,-7.969,-31.669,4.181
162514.37163,3,0.245,1.469,8.390,4,-0.013,-0.041,0.090,5,-8.006,-31.613,4.406
162514.39107,3,0.499,1.784,9.393,4,-0.295,-0.030,0.181,5,-7.988,-31.463,4.238
162514.41052,3,0.768,2.629,10.017,4,-0.372,-0.028,0.218,5,-7.931,-31.219,4.031
162514.42996,3,1.022,3.124,10.126,4,-0.206,-0.003,0.252,5,-8.138,-31.256,4.013
162514.44941,3,1.477,3.321,10.269,4,0.039,-0.002,0.288,5,-8.344,-31.463,4.313
162514.46886,3,1.587,3.278,10.239,4,0.288,0.011,0.208,5,-8.738,-31.331,4.519
162514.48830,3,1.149,3.122,9.328,4,0.569,-0.003,0.059,5,-8.738,-31.500,4.519
162514.50775,3,0.370,2.705,7.920,4,0.732,0.058,-0.083,5,-8.963,-31.500,4.556
162514.52719,3,-0.063,2.445,6.991,4,0.622,0.168,-0.199,5,-9.075,-31.463,4.706
162514.54664,3,-0.369,2.644,7.434,4,0.351,0.287,-0.315,5,-9.094,-31.313,4.988
162514.56608,3,-0.429,2.722,8.929,4,0.004,0.328,-0.466,5,-9.075,-31.425,5.344
162514.58553,3,0.051,2.170,10.681,4,-0.353,0.214,-0.520,5,-8.756,-31.406,5.756
162514.60497,3,0.675,1.475,11.760,4,-0.576,0.116,-0.413,5,-8.625,-31.331,5.550
162514.62442,3,0.765,1.022,12.249,4,-0.579,0.138,-0.254,5,-8.569,-31.256,5.700
162514.64387,3,0.451,1.437,12.895,4,-0.499,0.122,-0.310,5,-8.344,-31.013,5.606
162514.66331,3,-0.164,1.903,13.720,4,-0.313,0.052,-0.491,5,-7.913,-31.256,5.663
162514.68276,3,-0.297,2.089,13.921,4,-0.046,0.002,-0.634,5,-7.800,-31.331,5.456
162514.70220,3,-0.554,1.158,12.942,4,0.093,-0.099,-0.698,5,-7.500,-31.594,5.269
162514.72165,3,-1.251,-0.340,12.840,4,0.159,0.067,-0.715,5,-7.181,-31.931,4.913
162514.74109,3,-2.004,-1.214,12.849,4,0.066,0.748,-0.866
162514.76054,3,-2.407,-2.334,12.637,4,-0.139,1.360,-0.984,5,-6.919,-32.138,4.538
162514.77999,3,-2.188,-3.049,11.929,4,-0.174,1.413,-0.969,5,-6.544,-32.231,4.463
162514.79943,3,-1.711,-2.960,11.662,4,-0.190,0.798,-0.637,5,-5.944,-32.438,4.313
162514.81888,3,-0.706,-2.772,11.786,4,-0.197,-0.153,-0.172,5,-5.550,-32.644,4.144
162514.83832,3,0.764,-3.780,11.072,4,0.150,-0.846,0.361,5,-5.456,-32.738,3.825
162514.85777,3,1.786,-4.677,9.795,4,0.750,-1.111,0.715,5,-5.306,-32.700,3.731
162514.87721,3,1.690,-4.384,8.454,4,1.361,-1.012,0.716,5,-4.931,-32.813,3.656
162514.89666,3,1.308,-3.742,7.472,4,1.785,-0.638,0.554,5,-4.931,-32.644,3.975
162514.91610,3,1.053,-2.848,6.864,4,1.721,-0.250,0.312,5,-4.781,-32.644,4.463
162514.93555,3,0.827,-1.357,6.328,4,1.135,-0.109,-0.048,5,-4.950,-32.569,5.194
162514.95500,3,0.707,-0.183,7.270,4,0.289,-0.092,-0.241,5,-5.081,-32.569,5.719
162514.97444,3,0.888,0.007,8.602,4,-0.105,-0.141,-0.098,5,-5.306,-32.456,6.206
162514.99389,3,1.284,0.095,8.934,4,-0.109,-0.370,0.026,5,-5.231,-32.231,6.919
162515.01333,3,1.380,-0.178,8.577,4,0.201,-0.285,0.028,5,-4.913,-32.231,7.631
162515.03278,3,0.862,-0.486,7.538,4,0.533,-0.061,-0.113,5,-5.231,-31.988,8.288
162515.05222,3,0.223,-0.703,6.995,4,0.542,0.016,-0.295,5,-5.006,-31.706,8.850
162515.07167,3,0.055,-0.966,7.273,4,0.266,0.019,-0.302,5,-5.006,-31.519,9.094
162515.09112,3,0.026,-0.996,7.863,4,-0.127,-0.016,-0.180,5,-4.294,-31.388,9.225
162515.11056,3,0.095,-1.281,8.751,4,-0.436,-0.055,0.007,5,-4.313,-31.406,9.206
162515.13001,3,-0.116,-0.952,9.733,4,-0.663,-0.087,0.094,5,-4.144,-31.275,9.338
162515.14945,3,-0.221,-0.481,10.322,4,-0.862,-0.172,0.098,5,-3.806,-31.331,9.506
162515.16890,3,0.257,-0.132,11.214,4,-0.973,-0.272,0.239,5,-3.600,-31.369,9.600
162515.18834,3,0.731,-0.189,11.555,4,-0.809,-0.402,0.492,5,-3.375,-31.650,9.394
162515.20779,3,1.110,-0.408,11.088,4,-0.343,-0.493,0.627,5,-3.600,-31.969,9.169
162515.22723,3,1.260,-0.224,10.188,4,0.135,-0.415,0.541,5,-3.581,-31.894,9.000
162515.24668,3,1.431,0.169,9.579,4,0.337,-0.231,0.394,5,-4.163,-32.156,8.719
162515.26613,3,1.393,0.415,9.485,4,0.270,-0.092,0.306,5,-4.050,-32.138,8.475
162515.28557,3,1.356,0.348,9.381,4,0.208,-0.054,0.299,5,-4.275,-32.344,8.381
162515.30502,3,1.355,0.130,9.269,4,0.283,-0.029,0.313,5,-4.781,-32.419,8.138
162515.32446,3,1.350,0.087,8.875,4,0.349,-0.026,0.294,5,-5.400,-32.438,7.950
162515.34391,3,1.327,0.181,8.758,4,0.251,-0.042,0.205,5,-5.775,-32.494,7.969
162515.36335,3,1.058,0.077,9.229,4,0.055,-0.044,0.081,5,-6.056,-32.456,7.875
162515.38280,3,0.771,-0.250,9.684,4,-0.113,-0.079,0.017,5,-6.356,-32.438,7.931
162515.40224,3,0.576,-0.396,9.841,4,-0.235,-0.131,0.032,5,-6.356,-32.194,8.044
162515.42169,3,0.540,-0.421,10.110,4,-0.336,-0.143,0.069,5,-6.581,-32.081,8.025
162515.44114,3,0.447,-0.157,10.541,4,-0.398,-0.089,0.081
162515.46058,3,0.345,0.083,10.916,4,-0.313,-0.010,0.085,5,-6.656,-31.875,8.231
162515.48003,3,0.156,0.296,10.568,4,-0.037,0.044,0.106,5,-6.581,-31.781,8.325
162515.49947,3,0.191,0.462,9.733,4,0.290,0.011,0.127,5,-6.431,-31.781,8.306
162515.51892,3,0.321,0.583,9.010,4,0.496,-0.073,0.182,5,-6.319,-31.706,8.344
162515.53836,3,0.606,0.527,8.414,4,0.495,-0.158,0.242,5,-6.225,-31.688,8.100
162515.55781,3,0.890,0.435,8.129,4,0.322,-0.197,0.292,5,-6.094,-31.613,8.194
162515.57726,3,1.161,0.332,8.259,4,0.043,-0.134,0.318,5,-6.225,-31.631,8.138
162515.59670,3,1.171,0.185,9.169,4,-0.293,-0.004,0.286,5,-6.300,-31.444,8.269
162515.61615,3,1.114,-0.061,10.077,4,-0.546,0.106,0.193,5,-6.506,-31.519,8.156
162515.63559,3,0.998,-0.063,10.740,4,-0.573,0.164,0.082,5,-6.675,-31.538,7.913
162515.65504,3,0.821,0.093,11.011,4,-0.416,0.230,-0.006,5,-6.863,-31.388,7.931
162515.67448,3,0.662,0.127,10.686,4,-0.179,0.237,-0.055,5,-7.275,-31.200,7.706
162515.69393,3,0.432,0.212,10.042,4,0.019,0.171,-0.078,5,-7.481,-31.069,7.688
162515.71337,3,0.279,0.461,9.649,4,0.122,0.098,-0.072,5,-7.688,-31.294,7.481
162515.73282,3,0.264,0.676,9.550,4,0.142,0.055,-0.040,5,-7.613,-31.463,7.369
162515.75227,3,0.381,0.749,9.472,4,0.134,0.035,0.014,5,-7.688,-31.669,7.069
162515.77171,3,0.466,0.750,9.415,4,0.096,0.029,0.074,5,-7.744,-31.594,6.919
162515.79116,3,0.681,0.721,9.392,4,0.044,0.036,0.131,5,-7.819,-31.706,7.125
162515.81060,3,0.884,0.706,9.357,4,-0.006,0.030,0.186,5,-7.950,-31.856,7.031
162515.83005,3,1.007,0.601,9.611,4,-0.082,0.005,0.208,5,-7.838,-31.781,7.181
162515.84949,3,1.061,0.482,9.931,4,-0.134,-0.020,0.203,5,-7.838,-31.969,7.313
162515.86894,3,0.985,0.518,10.053,4,-0.109,-0.030,0.175,5,-7.950,-31.781,7.519
162515.88839,3,0.989,0.520,9.997,4,-0.036,-0.028,0.141,5,-8.119,-31.613,7.500
162515.90783,3,1.003,0.437,9.764,4,0.027,-0.025,0.111,5,-8.081,-31.538,7.725
162515.92728,3,0.946,0.496,9.592,4,0.051,0.009,0.078,5,-8.231,-31.556,7.950
162515.94672,3,0.945,0.576,9.573,4,0.051,0.027,0.053,5,-8.344,-31.575,7.988
162515.96617,3,1.033,0.650,9.601,4,0.041,0.033,0.042,5,-8.419,-31.388,7.950
