timestamp,accel,accelX,accelY,accelZ,gyro,gyroX,gyroY,gyroZ,magno,magnoX,magnoY,magnoZ,ori,oriX,oriY,oriZ,lacc,laccX,laccY,laccZ,gravity,gravityX,gravityY,gravityZ
31046.91453,3,0.672,-0.490,9.742,4,0.017,0.044,-0.007,5,-44.944,16.913,21.188,81,67.337,3.080,3.819,82,0.184,0.282,-0.271,83,0.654,-0.526,9.771
31046.95495,3,0.924,-0.136,9.603,4,-0.005,0.003,0.004,5,-44.944,17.100,21.300,81,67.397,3.032,3.717,82,0.036,0.028,-0.030,83,0.636,-0.518,9.772
31046.99537,3,0.541,-0.457,9.727,4,0.004,0.013,-0.004,5,-44.588,17.100,21.000,81,67.459,2.953,3.706,82,0.290,0.368,-0.170,83,0.634,-0.504,9.773
31047.03580,3,0.830,-0.203,9.689,4,-0.012,-0.008,0.001,5,-44.644,16.913,21.244,81,67.502,2.949,3.667,82,-0.087,0.047,-0.047,83,0.628,-0.504,9.774
31047.07622,3,0.677,-0.459,9.694,4,-0.017,-0.025,-0.002,5,-44.513,16.744,21.000,81,67.548,2.891,3.702,82,0.196,0.291,-0.085,83,0.634,-0.494,9.774
31047.11664,3,0.821,-0.253,9.559,4,0.010,0.010,0.001,5,-44.456,16.744,21.188,81,67.596,2.915,3.744,82,0.036,0.039,-0.079,83,0.641,-0.498,9.773
31047.15706,3,0.715,-0.323,9.734,4,0.021,0.051,-0.002,5,-44.213,17.025,21.113,81,67.640,2.890,3.797,82,0.171,0.240,-0.214,83,0.650,-0.493,9.773
31047.19749,3,0.708,-0.476,9.703,4,0.013,0.030,0.002,5,-44.288,16.913,20.813,81,67.675,2.791,3.689,82,0.084,0.154,-0.041,83,0.631,-0.477,9.775
31047.23791,3,0.725,-0.222,9.615,4,0.021,0.052,-0.003,5,-44.513,16.988,20.644,81,67.711,2.752,3.616,82,0.089,-0.006,-0.073,83,0.619,-0.470,9.776
31047.27833,3,0.586,-0.347,9.768,4,-0.009,0.001,-0.001,5,-44.813,17.100,20.400,81,67.753,2.683,3.549,82,0.117,0.236,-0.162,83,0.607,-0.458,9.777
31047.31876,3,0.749,-0.301,9.696,4,0.003,0.001,0.002,5,-45.113,17.025,20.344,81,67.788,2.646,3.507,82,-0.014,0.105,-0.010,83,0.600,-0.452,9.778
31047.35918,3,0.658,-0.416,9.636,4,-0.006,0.011,-0.005,5,-45.113,17.344,20.344,81,67.832,2.620,3.539,82,0.143,0.146,-0.082,83,0.606,-0.448,9.778
31047.39960,3,0.687,-0.114,9.550,4,0.009,0.006,0.006,5,-45.188,17.344,20.644,81,67.864,2.611,3.521,82,0.055,0.030,-0.142,83,0.603,-0.446,9.778
31047.44002,3,0.636,-0.390,9.785,4,-0.002,-0.012,-0.005,5,-45.244,17.025,20.888,81,67.895,2.571,3.511,82,0.086,0.325,-0.228,83,0.601,-0.439,9.778
31047.48045,3,0.790,-0.526,9.677,4,-0.005,-0.009,0.005,5,-45.488,16.781,21.300,81,67.927,2.545,3.491,82,0.038,0.045,0.006,83,0.598,-0.435,9.779
31047.52087,3,0.622,-0.124,9.667,4,0.004,0.011,-0.003,5,-45.656,16.744,21.544,81,67.972,2.563,3.533,82,0.185,-0.088,-0.101,83,0.605,-0.438,9.778
31047.56129,3,0.641,-0.428,9.665,4,-0.006,-0.012,-0.003,5,-45.656,16.781,21.713,81,68.042,2.502,3.516,82,0.020,0.303,-0.112,83,0.602,-0.427,9.779
31047.60171,3,0.780,-0.251,9.674,4,0.003,0.005,0.004,5,-45.244,16.913,21.713,81,68.096,2.504,3.529,82,0.037,-0.000,-0.114,83,0.604,-0.428,9.779
31047.64214,3,0.608,-0.320,9.698,4,-0.007,-0.017,0.000,5,-45.056,16.913,21.244,81,68.140,2.465,3.542,82,0.174,0.170,-0.105,83,0.606,-0.421,9.779
31047.68256,3,0.624,-0.301,9.686,4,0.006,0.010,0.000,5,-45.056,16.913,21.244,81,68.168,2.452,3.558,82,-0.001,0.099,-0.081,83,0.609,-0.419,9.779
31047.72298,3,0.811,-0.344,9.634,4,-0.002,-0.006,0.000,5,-45.244,16.781,21.244,81,68.207,2.425,3.549,82,0.017,0.113,-0.093,83,0.607,-0.414,9.779
31047.76341,3,0.641,-0.294,9.662,4,0.022,0.042,0.002,5,-45.525,16.613,21.244,81,68.248,2.418,3.595,82,0.196,0.069,-0.145,83,0.615,-0.413,9.779
31047.80383,3,0.584,-0.296,9.727,4,-0.017,-0.019,-0.002,5,-45.244,16.613,21.488,81,68.295,2.382,3.562,82,0.031,0.113,-0.117,83,0.610,-0.407,9.779
31047.84425,3,0.826,-0.366,9.639,4,0.008,0.006,0.001,5,-44.869,16.613,21.488,81,68.343,2.362,3.561,82,-0.026,0.108,-0.052,83,0.610,-0.404,9.779
31047.88467,3,0.598,-0.299,9.686,4,-0.002,-0.004,-0.001,5,-44.456,16.744,21.113,81,68.377,2.355,3.601,82,0.210,0.036,-0.140,83,0.616,-0.402,9.779
31047.92510,3,0.627,-0.306,9.696,4,0.001,0.002,0.000,5,-44.156,17.100,21.113,81,68.404,2.333,3.587,82,-0.016,0.100,-0.093,83,0.614,-0.398,9.779
31047.96552,3,0.730,-0.282,9.672,4,-0.001,-0.006,-0.001,5,-44.344,17.025,21.000,81,68.402,2.315,3.593,82,0.012,0.090,-0.083,83,0.615,-0.396,9.779
31048.00594,3,0.667,-0.418,9.694,4,0.001,0.003,0.001,5,-44.513,16.913,20.888,81,68.407,2.296,3.613,82,0.112,0.110,-0.107,83,0.618,-0.392,9.779
31048.04637,3,0.675,-0.205,9.672,4,-0.001,-0.002,0.001,5,-45.056,16.913,21.113,81,68.421,2.299,3.615,82,0.048,-0.025,-0.085,83,0.619,-0.393,9.779
31048.08679,3,0.639,-0.349,9.686,4,0.001,0.001,-0.002,5,-45.356,16.781,20.813,81,68.461,2.266,3.627,82,0.054,0.182,-0.107,83,0.621,-0.387,9.779
31048.12721,3,0.689,-0.327,9.665,4,-0.002,-0.005,0.002,5,-45.844,17.213,21.113,81,68.497,2.258,3.630,82,0.018,0.037,-0.093,83,0.621,-0.386,9.779
31048.16763,3,0.730,-0.315,9.665,4,0.003,0.004,-0.001,5,-45.525,16.988,21.000,81,68.524,2.248,3.644,82,0.065,0.057,-0.114,83,0.624,-0.384,9.779
31048.20806,3,0.600,-0.320,9.682,4,-0.001,-0.003,0.000,5,-45.356,16.988,21.188,81,68.546,2.234,3.656,82,0.104,0.067,-0.114,83,0.626,-0.382,9.779
31048.24848,3,0.708,-0.296,9.667,4,-0.001,-0.005,-0.002,5,-45.488,16.744,21.300,81,68.570,2.221,3.649,82,-0.024,0.059,-0.097,83,0.624,-0.379,9.779
31048.28890,3,0.703,-0.356,9.686,4,-0.000,-0.002,-0.001,5,-45.244,16.500,21.000,81,68.602,2.209,3.669,82,0.080,0.081,-0.112,83,0.628,-0.377,9.779
31048.32932,3,0.634,-0.301,9.682,4,0.001,0.005,0.001,5,-45.113,16.688,21.188,81,68.640,2.203,3.674,82,0.074,0.020,-0.093,83,0.629,-0.376,9.779
31048.36975,3,0.682,-0.303,9.672,4,-0.002,-0.004,0.001,5,-45.413,16.369,20.888,81,68.677,2.187,3.673,82,0.005,0.073,-0.097,83,0.629,-0.374,9.779
31048.41017,3,0.665,-0.323,9.684,4,0.001,-0.001,0.001,5,-45.113,16.500,20.700,81,68.717,2.176,3.683,82,0.052,0.069,-0.107,83,0.630,-0.372,9.779
31048.45059,3,0.667,-0.354,9.658,4,-0.000,-0.003,0.000,5,-44.944,16.688,20.400,81,68.754,2.165,3.685,82,0.034,0.047,-0.095,83,0.631,-0.370,9.779
31048.49102,3,0.672,-0.270,9.703,4,0.001,0.004,0.000,5,-45.188,16.500,20.400,81,68.773,2.162,3.693,82,0.035,0.015,-0.121,83,0.632,-0.369,9.779
31048.53144,3,0.651,-0.335,9.667,4,-0.000,-0.004,-0.002,5,-44.869,16.781,20.813,81,68.804,2.141,3.694,82,0.040,0.096,-0.076,83,0.632,-0.366,9.779
31048.57186,3,0.708,-0.315,9.667,4,-0.000,0.003,0.000,5,-45.056,16.988,20.700,81,68.822,2.136,3.699,82,0.018,0.030,-0.112,83,0.633,-0.365,9.779
31048.61228,3,0.653,-0.323,9.674,4,0.001,0.001,0.000,5,-45.188,17.213,20.925,81,68.828,2.123,3.707,82,0.074,0.048,-0.112,83,0.634,-0.363,9.779
31048.65271,3,0.648,-0.323,9.667,4,-0.000,0.001,0.001,5,-45.413,17.025,20.700,81,68.830,2.115,3.710,82,0.018,0.038,-0.105,83,0.635,-0.361,9.779
31048.69313,3,0.713,-0.294,9.677,4,0.001,0.004,-0.001,5,-45.525,16.913,20.400,81,68.839,2.105,3.712,82,0.013,0.037,-0.112,83,0.635,-0.360,9.779
31048.73355,3,0.665,-0.351,9.672,4,-0.000,-0.002,-0.002,5,-45.188,16.688,20.513,81,68.857,2.093,3.726,82,0.075,0.063,-0.102,83,0.638,-0.357,9.779
31048.77397,3,0.670,-0.280,9.672,4,0.003,-0.001,-0.001,5,-45.056,16.369,20.400,81,68.880,2.089,3.723,82,0.028,0.006,-0.107,83,0.637,-0.357,9.779
31048.81440,3,0.675,-0.320,9.660,4,0.001,-0.002,-0.001,5,-44.644,16.369,20.700,81,68.912,2.073,3.730,82,0.032,0.074,-0.107,83,0.638,-0.354,9.779
31048.85482,3,0.667,-0.330,9.674,4,-0.000,-0.001,0.000,5,-44.644,16.444,20.813,81,68.943,2.065,3.736,82,0.036,0.033,-0.119,83,0.639,-0.353,9.779
31048.89524,3,0.696,-0.311,9.672,4,-0.000,-0.003,0.000,5,-44.869,16.500,20.888,81,68.962,2.061,3.739,82,0.027,0.022,-0.105,83,0.640,-0.352,9.779
31048.93567,3,0.646,-0.311,9.662,4,-0.000,0.003,0.001,5,-44.813,16.781,21.244,81,68.989,2.049,3.748,82,0.055,0.039,-0.107,83,0.641,-0.350,9.779
31048.97609,3,0.672,-0.308,9.684,4,0.001,-0.001,0.001,5,-44.944,16.913,21.244,81,69.000,2.044,3.746,82,0.005,0.038,-0.118,83,0.641,-0.349,9.779
31049.01651,3,0.684,-0.313,9.674,4,0.002,0.001,0.001,5,-45.188,17.025,21.413,81,68.999,2.036,3.753,82,0.030,0.040,-0.095,83,0.642,-0.348,9.779
31049.05693,3,0.639,-0.330,9.698,4,0.002,0.002,0.001,5,-45.244,16.988,21.544,81,69.002,2.025,3.753,82,0.042,0.033,-0.106,83,0.642,-0.346,9.779
31049.09736,3,0.684,-0.308,9.667,4,-0.000,-0.001,-0.004,5,-45.356,16.688,21.300,81,69.007,2.022,3.753,82,-0.003,0.015,-0.082,83,0.642,-0.345,9.780
31049.13778,3,0.416,-0.236,9.622,4,0.013,-0.013,-0.013,5,-45.113,16.744,21.000,81,69.022,2.012,3.759,82,0.041,0.036,-0.112,83,0.643,-0.344,9.780
31049.17820,3,1.812,-0.428,9.595,4,-0.095,-0.105,0.038,5,-44.869,16.444,20.813,81,69.049,1.984,3.728,82,-0.222,0.103,-0.158,83,0.638,-0.339,9.780
31049.21863,3,-0.026,-0.529,9.682,4,0.046,0.094,-0.039,5,-44.944,16.688,20.888,81,69.038,2.014,3.978,82,1.131,-0.084,-0.182,83,0.681,-0.344,9.777
31049.25905,3,0.119,0.416,9.409,4,-0.055,-0.112,0.031,5,-44.869,16.500,21.000,81,69.082,1.989,3.749,82,-0.667,-0.189,-0.098,83,0.641,-0.340,9.780
31049.29947,3,1.654,-0.754,9.689,4,0.001,0.058,-0.003,5,-45.113,16.613,21.113,81,69.079,1.958,3.796,82,-0.530,0.750,-0.370,83,0.649,-0.334,9.779
31049.33989,3,0.842,-0.308,9.612,4,0.003,-0.037,-0.004,5,-45.113,16.744,21.488,81,69.099,2.033,3.971,82,0.975,-0.407,-0.088,83,0.679,-0.347,9.777
31049.38032,3,-0.112,0.187,9.782,4,-0.022,-0.031,0.009,5,-44.813,16.688,21.188,81,69.098,1.999,3.928,82,0.170,0.033,-0.166,83,0.672,-0.341,9.778
31049.42074,3,0.902,-0.747,9.722,4,-0.018,-0.049,-0.007,5,-44.944,17.025,20.925,81,69.130,1.890,3.799,82,-0.762,0.510,0.002,83,0.650,-0.323,9.780
31049.46116,3,0.976,-0.177,9.555,4,0.006,0.052,0.011,5,-44.869,17.025,20.925,81,69.112,2.007,3.915,82,0.232,-0.404,-0.056,83,0.670,-0.343,9.778
31049.50158,3,0.162,-0.344,9.205,4,-0.020,0.171,-0.011,5,-44.944,17.025,20.813,81,69.104,1.966,3.914,82,0.307,0.159,-0.223,83,0.670,-0.336,9.778
31049.54201,3,1.199,-0.330,10.285,4,0.024,-0.008,-0.004,5,-45.113,17.100,21.188,81,69.119,1.975,3.862,82,-0.499,-0.007,-0.573,83,0.661,-0.337,9.779
31049.58243,3,0.344,-0.387,8.875,4,0.018,0.023,0.006,5,-45.244,17.100,21.300,81,69.087,1.999,3.965,82,0.521,0.011,0.508,83,0.678,-0.341,9.777
31049.62285,3,0.730,-0.359,10.118,4,0.009,0.012,-0.008,5,-45.244,17.025,21.488,81,69.095,1.966,3.933,82,-0.329,-0.051,-0.903,83,0.673,-0.336,9.778
31049.66328,3,0.670,-0.160,9.483,4,-0.012,-0.045,0.004,5,-45.113,16.781,21.544,81,69.080,1.989,4.039,82,0.039,-0.019,0.342,83,0.691,-0.339,9.776
31049.70370,3,0.706,-0.600,9.742,4,0.010,0.039,0.000,5,-44.869,16.744,21.188,81,69.093,1.945,3.966,82,-0.008,0.172,-0.295,83,0.678,-0.332,9.778
31049.74412,3,0.708,-0.004,9.569,4,-0.011,-0.050,-0.002,5,-44.588,16.500,21.113,81,69.090,2.023,4.014,82,0.019,-0.255,-0.034,83,0.687,-0.345,9.776
31049.78454,3,0.679,-0.526,9.799,4,0.008,0.037,0.001,5,-44.288,16.444,21.000,81,69.110,1.968,4.006,82,0.023,0.332,-0.208,83,0.685,-0.336,9.777
31049.82497,3,0.782,-0.275,9.567,4,-0.006,-0.022,0.002,5,-44.044,16.744,21.188,81,69.115,2.021,4.024,82,-0.009,-0.181,0.023,83,0.688,-0.345,9.776
31049.86539,3,0.605,-0.306,9.713,4,0.005,0.018,0.000,5,-44.513,16.500,21.300,81,69.117,2.013,4.058,82,0.088,0.069,-0.209,83,0.694,-0.344,9.776
31049.90581,3,0.651,-0.423,9.797,4,-0.000,-0.009,0.000,5,-44.588,16.500,21.413,81,69.122,1.998,4.014,82,-0.082,0.035,-0.064,83,0.687,-0.341,9.777
31049.94623,3,0.943,-0.227,9.662,4,-0.008,-0.005,0.000,5,-45.113,16.369,21.488,81,69.130,2.025,4.031,82,-0.039,-0.077,0.021,83,0.690,-0.346,9.776
31049.98666,3,0.742,-0.299,9.025,4,-0.158,0.014,0.018,5,-45.356,16.313,21.713,81,69.149,2.020,4.170,82,0.230,0.118,-0.113,83,0.713,-0.345,9.775
31050.02708,3,1.084,-0.428,9.528,4,0.059,0.341,-0.010,5,-44.813,16.369,21.713,81,69.166,2.006,4.468,82,-0.022,0.043,-0.746,83,0.764,-0.342,9.771
31050.06750,3,0.157,-0.057,9.823,4,0.128,-0.693,0.012,5,-44.588,16.500,21.600,81,69.207,1.999,4.170,82,0.371,-0.087,-0.247,83,0.713,-0.341,9.775
31050.10793,3,1.029,-0.569,9.095,4,-0.034,0.278,-0.006,5,-44.513,16.613,21.188,81,69.230,1.944,3.983,82,-0.524,0.275,0.046,83,0.681,-0.332,9.777
