timestamp,accel,accelX,accelY,accelZ,gyro,gyroX,gyroY,gyroZ,magno,magnoX,magnoY,magnoZ
162550.24888,3,1.962,-3.061,10.574,4,0.697,0.126,0.967,5,33.656,-0.488,3.638
162550.26832,3,1.813,-3.500,12.223,4,0.518,0.219,0.462,5,33.656,-0.994,3.488
162550.28777,3,1.647,-3.784,12.149,4,0.475,-0.040,0.144,5,33.638,-1.613,3.656
162550.30722,3,1.715,-3.713,10.934,4,0.496,-0.126,0.067,5,33.525,-2.156,3.544
162550.32666,3,1.354,-3.735,9.367,4,0.444,-0.032,0.120,5,33.413,-2.719,3.525
162550.34611,3,0.071,-4.257,9.003,4,0.375,0.120,0.135,5,33.506,-3.113,3.563
162550.36555,3,-1.222,-4.296,9.271,4,0.228,0.221,0.039,5,33.488,-3.131,3.731
162550.38500,3,-1.996,-4.089,9.404,4,-0.050,0.404,-0.115,5,33.281,-3.225,3.731
162550.40444,3,-2.047,-2.231,9.956,4,-0.321,0.770,-0.267,5,33.075,-3.263,3.694
162550.42389,3,-1.369,-1.333,9.489,4,-0.527,0.857,-0.117
162550.44334,3,-0.837,-1.256,8.479,4,-0.551,0.584,0.264,5,32.963,-3.338,3.769
162550.46278,3,-0.879,-0.050,8.462,4,-0.429,0.364,0.368,5,32.625,-3.544,3.525
162550.48223,3,-0.826,1.118,8.324,4,-0.115,0.170,0.183,5,32.513,-3.769,3.825
162550.50167,3,-0.497,0.331,8.825,4,0.006,0.007,0.040,5,32.419,-3.975,4.144
162550.52112,3,-0.560,0.242,9.107,4,0.110,0.154,0.020,5,32.438,-3.956,4.350
162550.54056,3,-0.740,0.071,8.619,4,0.299,0.278,0.091,5,32.325,-4.256,4.331
162550.56001,3,-0.691,-0.237,8.229,4,0.405,0.295,0.228,5,32.438,-4.388,4.556
162550.57946,3,-0.463,-0.593,8.371,4,0.347,0.193,0.336,5,32.325,-4.650,4.819
162550.59890,3,-0.080,-1.156,8.586,4,0.186,-0.029,0.375,5,32.175,-4.838,4.725
162550.61835,3,0.041,-1.475,8.894,4,0.007,-0.152,0.273,5,32.400,-4.688,4.988
162550.63779,3,0.214,-1.420,9.319,4,-0.061,-0.135,0.062,5,32.513,-4.781,5.100
162550.65724,3,0.414,-1.690,9.487,4,-0.059,-0.069,-0.127,5,32.531,-5.044,5.063
162550.67668,3,-0.019,-1.914,9.530,4,-0.100,-0.004,-0.332,5,32.213,-5.250,5.231
162550.69613,3,-0.778,-1.307,10.168,4,-0.206,0.071,-0.503,5,32.419,-5.194,5.456
162550.71558,3,-0.900,-1.333,10.608,4,-0.218,-0.062,-0.567,5,32.456,-5.325,5.306
162550.73502,3,-1.087,-1.459,10.509,4,-0.014,-0.165,-0.506,5,32.494,-5.419,5.250
162550.75447,3,-1.354,-1.431,9.938,4,0.268,-0.131,-0.417,5,32.531,-5.156,5.231
162550.77391,3,-1.315,-1.061,9.361,4,0.407,-0.128,-0.303,5,32.419,-5.231,5.213
162550.79336,3,-0.911,-0.749,9.395,4,0.384,-0.165,-0.195,5,32.419,-5.231,5.119
162550.81280,3,-0.695,-0.715,9.305,4,0.329,-0.185,-0.134,5,32.513,-4.950,5.175
162550.83225,3,-0.744,-0.839,9.218,4,0.284,-0.160,-0.144,5,32.475,-4.688,4.913
162550.85170,3,-0.691,-0.849,9.157,4,0.227,-0.116,-0.151,5,32.456,-4.425,4.631
162550.87114,3,-0.565,-0.676,9.172,4,0.146,-0.111,-0.119,5,32.513,-4.106,4.575
162550.89059,3,-0.335,-0.415,9.095,4,0.053,-0.100,-0.073,5,32.644,-3.544,4.669
162550.91003,3,-0.097,-0.135,9.119,4,-0.061,-0.059,-0.033,5,32.775,-3.356,4.706
162550.92948,3,0.068,0.051,9.345,4,-0.182,-0.004,-0.012,5,32.869,-3.319,4.538
162550.94892,3,0.081,0.146,9.738,4,-0.266,0.022,-0.030,5,32.888,-3.206,4.313
162550.96837,3,-0.072,0.148,10.164,4,-0.301,0.040,-0.074,5,32.888,-3.263,3.938
162550.98782,3,-0.134,0.195,10.322,4,-0.263,0.043,-0.108,5,33.281,-3.075,3.975
162551.00726,3,-0.134,0.371,10.256,4,-0.174,0.036,-0.113,5,33.300,-3.244,4.181
162551.02671,3,-0.103,0.505,9.981,4,-0.077,0.015,-0.104,5,33.150,-3.281,4.275
162551.04615,3,-0.175,0.546,9.889,4,-0.017,-0.008,-0.113,5,33.150,-3.394,4.331
162551.06560,3,-0.316,0.500,9.872,4,0.001,-0.051,-0.135,5,33.113,-3.450,4.444
162551.08505,3,-0.488,0.442,10.025,4,0.014,-0.073,-0.147,5,33.113,-3.394,4.631
162551.10449,3,-0.449,0.384,9.875,4,0.062,-0.078,-0.126,5,33.056,-3.244,4.763
