timestamp, accel, accelX, accelY, accelZ, gyro, gyroX, gyroY, gyroZ, magno, magnoX, magnoY, magnoZ
162533.73946, 3,   0.278,  0.903,  9.423, 4,  -0.017, -0.062, -0.103, 5,  32.569, -4.313,  4.594
162533.75891, 3,   0.054,  0.945,  9.271, 4,  -0.015, -0.069, -0.119, 5,  32.550, -4.463,  4.519
162533.77835, 3,  -0.039,  1.108,  9.299, 4,  -0.067, -0.087, -0.119, 5,  32.475, -4.669,  4.500
162533.79780, 3,   0.111,  1.373,  9.402, 4,  -0.165, -0.105, -0.091, 5,  32.419, -4.594,  4.481
162533.81725, 3,   0.242,  1.673,  9.508, 4,  -0.281, -0.095, -0.078, 5,  32.494, -4.556,  4.369
162533.83669, 3,   0.297,  1.794,  9.813, 4,  -0.373, -0.012, -0.058, 5,  32.513, -4.631,  4.500
162533.85614, 3,   0.597,  1.691, 10.381, 4,  -0.400,  0.123,  0.003, 5,  32.831, -4.481,  4.444
162533.87558, 3,   0.673,  1.537, 10.848, 4,  -0.349,  0.234,  0.060, 5,  32.981, -4.650,  4.669
162533.89503, 3,   0.888,  1.475, 11.064, 4,  -0.201,  0.277,  0.089
162533.91447, 3,   1.210,  1.457, 10.894, 4,   0.025,  0.212,  0.094, 5,  33.000, -4.894,  4.388
162533.93392, 3,   1.186,  1.438, 10.177, 4,   0.295,  0.117,  0.039
162533.95337, 3,   1.019,  1.382,  9.562, 4,   0.517,  0.062, -0.078, 5,  33.075, -4.856,  4.219
162533.97281, 3,   1.019,  1.135,  8.942, 4,   0.626,  0.039, -0.221, 5,  33.244, -4.838,  4.313
162533.99226, 3,   0.733,  1.219,  8.426, 4,   0.624,  0.081, -0.382, 5,  33.356, -4.856,  4.200
162534.01170, 3,   0.020,  1.545,  8.408, 4,   0.533,  0.130, -0.477, 5,  33.094, -4.856,  4.088
162534.03115, 3,   0.916,  1.657,  8.467, 4,   0.407,  0.171, -0.436, 5,  32.925, -4.838,  4.031
162534.05059, 3,   1.523,  2.343,  8.284, 4,   0.275,  0.072, -0.368, 5,  32.888, -4.538,  3.956
162534.07004, 3,   1.135,  3.062,  8.571, 4,   0.184,  0.094, -0.450, 5,  32.963, -4.481,  4.031
162534.08949, 3,   0.468,  2.725,  8.954, 4,   0.156,  0.128, -0.574, 5,  32.944, -4.106,  4.125
162534.10893, 3,   0.245,  2.325,  9.035, 4,   0.227,  0.095, -0.595, 5,  32.906, -3.656,  4.481
162534.12838, 3,   0.465,  2.290,  8.500, 4,   0.356, -0.087, -0.528, 5,  32.888, -3.319,  4.200
162534.14782, 3,   0.332,  2.671,  8.001, 4,   0.379, -0.245, -0.522, 5,  32.888, -2.775,  4.313
162534.16727, 3,  -0.134,  2.867,  7.817, 4,   0.252, -0.257, -0.613, 5,  32.925, -2.194,  4.294
162534.18671, 3,  -0.658,  2.511,  8.192, 4,   0.002, -0.182, -0.710, 5,  32.925, -1.688,  4.444
162534.20616, 3,  -1.111,  2.116,  9.395, 4,  -0.285, -0.044, -0.757, 5,  33.169, -1.219,  4.444
162534.22561, 3,  -1.284,  2.240, 10.456, 4,  -0.482,  0.020, -0.701, 5,  33.075, -0.563,  4.350
162534.24505, 3,  -1.074,  2.455, 10.901, 4,  -0.475,  0.080, -0.551, 5,  33.150, -0.225,  4.350
162534.26450, 3,  -0.539,  2.699, 11.140, 4,  -0.416,  0.256, -0.453, 5,  33.131,  0.319,  4.088
162534.28394, 3,  -0.025,  2.786, 12.003, 4,  -0.474,  0.426, -0.484, 5,  33.431,  0.656,  4.406
162534.30339, 3,  -0.182,  2.746, 13.184, 4,  -0.597,  0.444, -0.582, 5,  33.506,  0.863,  4.519
162534.32283, 3,  -0.475,  2.789, 14.277, 4,  -0.522,  0.378, -0.750, 5,  33.544,  1.106,  4.594
162534.34228, 3,  -0.940,  3.223, 14.417, 4,  -0.078,  0.395, -1.016, 5,  33.563,  1.313,  4.519
162534.36172, 3,  -1.523,  1.950, 13.451, 4,   0.668,  0.554, -1.233, 5,  33.488,  1.856,  4.725
162534.38117, 3,  -2.027,  0.577, 11.562, 4,   1.198,  0.584, -1.196, 5,  33.413,  2.381,  4.838
162534.40062, 3,  -2.732, -0.299, 10.296, 4,   1.053,  0.309, -0.947, 5,  33.431,  3.131,  5.231
162534.42006, 3,  -2.940, -0.701, 11.014, 4,   0.586,  0.054, -0.709, 5,  33.450,  3.656,  5.513
162534.43951, 3,  -2.340, -1.404, 11.117, 4,   0.338, -0.025, -0.376, 5,  33.206,  4.369,  5.738
162534.45895, 3,  -1.467, -1.592, 10.180, 4,   0.376, -0.084,  0.013, 5,  32.906,  4.763,  5.775
162534.47840, 3,  -0.436, -1.306,  9.542, 4,   0.474,  0.020,  0.430, 5,  32.813,  5.438,  5.831
162534.49784, 3,   0.333, -1.235,  8.748, 4,   0.487, -0.000,  0.836, 5,  32.869,  5.738,  5.925
162534.51729, 3,   0.671, -1.274,  8.529, 4,   0.350, -0.179,  1.030, 5,  32.813,  5.644,  5.981
162534.53674, 3,   0.828, -1.483,  8.778, 4,   0.170, -0.313,  0.996, 5,  32.869,  5.644,  6.113
162534.55618, 3,   0.662, -1.474,  8.922, 4,   0.121, -0.321,  0.831, 5,  32.738,  5.363,  5.813
162534.57563, 3,   0.582, -1.058,  8.444, 4,   0.213, -0.197,  0.657, 5,  32.925,  5.100,  5.494
162534.59507, 3,   0.841, -0.547,  8.035, 4,   0.228, -0.096,  0.542
162534.61452, 3,   1.144, -0.051,  8.237, 4,   0.069, -0.030,  0.485, 5,  33.319,  4.538,  5.288
162534.63396, 3,   1.154,  0.014,  8.943, 4,  -0.121, -0.046,  0.469
162534.65341, 3,   0.941, -0.078,  9.262, 4,  -0.168, -0.082,  0.505, 5,  33.431,  3.844,  5.175
162534.67286, 3,   0.912, -0.314,  8.729, 4,  -0.039, -0.061,  0.531, 5,  33.638,  3.525,  5.194
162534.69230, 3,   1.043, -0.660,  7.902, 4,   0.074,  0.014,  0.522, 5,  33.806,  3.075,  4.894
162534.71175, 3,   1.046, -0.833,  7.920, 4,  -0.001,  0.097,  0.484, 5,  34.219,  2.738,  4.725
162534.73119, 3,   0.699, -0.837,  8.704, 4,  -0.247,  0.133,  0.410, 5,  34.125,  2.381,  4.669
162534.75064, 3,   0.266, -1.144,  9.756, 4,  -0.545,  0.031,  0.395, 5,  34.181,  2.138,  4.819
162534.77008, 3,   0.154, -1.166, 10.417, 4,  -0.829, -0.140,  0.417, 5,  33.956,  1.894,  4.781
162534.78953, 3,   0.534, -0.845, 10.705, 4,  -0.791, -0.274,  0.437, 5,  33.956,  1.463,  4.650
162534.80898, 3,   0.846, -0.178, 10.668, 4,  -0.525, -0.321,  0.444, 5,  34.069,  1.313,  4.631
162534.82842, 3,   0.727,  0.364, 10.748, 4,  -0.292, -0.303,  0.397, 5,  34.106,  0.900,  4.481
162534.84787, 3,   0.472,  0.376, 10.705, 4,  -0.174, -0.240,  0.345, 5,  34.031,  0.806,  4.369
162534.86731, 3,   0.382,  0.115, 10.589, 4,  -0.030, -0.162,  0.347, 5,  33.881,  0.694,  4.388
162534.88676, 3,   0.120, -0.080,  9.603, 4,   0.240, -0.028,  0.321, 5,  34.219,  0.600,  4.406
162534.90620, 3,   0.223,  0.089,  8.807, 4,   0.443,  0.042,  0.317, 5,  34.125,  0.188,  4.313
