timestamp,accel,accelX,accelY,accelZ,gyro,gyroX,gyroY,gyroZ,magno,magnoX,magnoY,magnoZ
519175.42736,3,0.162,9.673,1.870
519175.44682,3,-0.008,9.764,2.359
519175.46636,3,0.044,9.750,2.741
519175.48581,3,0.242,9.740,2.800
519175.50525,3,0.441,9.661,2.595
519175.52469,3,0.302,9.640,2.471
519175.54413,3,0.162,9.575,2.326,4,0.059,0.049,-0.072,5,-5.794,4.838,44.194
519175.56358,3,0.081,9.619,2.272
519175.58302,3,0.080,9.576,2.300
519175.60246,3,0.099,9.422,2.353,5,-6.113,4.650,44.288
519175.62191,3,0.382,9.263,2.420
519175.64135,3,0.508,9.335,2.322,4,-0.023,-0.015,0.073
519175.66079,3,0.308,9.433,2.131,5,-6.113,4.875,43.988
519175.68024,3,0.199,9.473,2.171,4,-0.068,0.009,0.004
519175.69968,3,0.067,9.405,2.364
519175.71912,3,0.047,9.421,2.441
519175.73857,3,0.055,9.543,2.320,5,-6.150,4.931,44.063
519175.75801,3,0.166,9.481,2.418
519175.77745,3,0.463,9.375,2.424,4,-0.113,-0.034,0.090
519175.79690,3,0.457,9.307,2.441
519175.81634,3,0.199,9.411,2.390,4,-0.098,0.101,-0.140,5,-6.094,4.913,44.156
519175.83578,3,-0.187,9.716,2.462
519175.85523,3,-0.176,9.854,2.841,5,-6.113,4.744,44.288
519175.87467,3,-0.109,9.847,3.055
519175.89411,3,0.026,9.734,3.077,4,0.148,0.032,0.013
519175.91356,3,0.203,9.584,2.866
519175.93300,3,0.251,9.625,2.620,5,-6.038,4.650,44.231
519175.95244,3,0.084,9.524,2.252,4,0.585,-0.020,-0.002
519175.97189,3,0.095,9.605,2.009
519175.99133,3,0.122,9.767,1.690
519176.01077,3,0.269,10.035,1.663
519176.03022,3,0.411,9.993,1.714,4,0.317,-0.062,0.301,5,-6.075,4.969,44.194
519176.04966,3,0.821,10.001,2.389
519176.06910,3,1.155,9.900,2.842,5,-6.056,5.269,44.025
519176.08855,3,1.274,9.819,2.489
519176.10799,3,0.960,9.704,1.819
519176.12743,3,0.287,9.374,1.172,4,0.800,-0.201,0.065,5,-5.888,5.850,43.969
519176.14688,3,-0.203,9.660,0.961
519176.16632,3,0.045,10.175,1.190
519176.18576,3,0.039,10.205,1.242,4,1.324,-0.255,-0.248
519176.20520,3,-0.157,9.899,1.166,5,-5.869,6.713,43.856
519176.22465,3,-0.423,9.782,0.711
519176.24409,3,-0.492,9.514,0.000
519176.26353,3,-0.105,9.366,-0.742,4,2.199,-0.536,0.082,5,-5.606,8.194,43.444
519176.28298,3,0.603,9.912,-1.470
519176.30242,3,1.524,10.043,-2.358
519176.32186,3,1.737,9.647,-3.172,4,2.985,-0.380,0.452
519176.34131,3,1.118,9.166,-3.214,5,-5.213,10.763,42.469
519176.36075,3,0.754,9.138,-3.071
519176.38019,3,0.831,8.506,-3.829
519176.39964,3,0.492,8.099,-4.560,4,2.592,-0.453,-0.008,5,-4.538,14.156,40.706
519176.41908,3,0.249,7.557,-5.117
519176.43852,3,0.508,7.335,-5.505
519176.45797,3,0.386,7.557,-5.443,4,2.862,-0.410,-0.476,5,-3.844,18.206,38.231
519176.47741,3,0.146,7.017,-5.634
519176.49685,3,-0.122,6.092,-6.505
519176.51630,3,-0.516,5.117,-7.526
519176.53574,3,-0.862,4.757,-7.422,4,2.955,-0.288,-0.857,5,-3.263,22.388,34.894
519176.55518,3,-0.593,4.393,-7.655
